OpenCTD,,,,,,Commercial CTD,,,
Raw Data,,,,Processed Data,,Raw Data,,Processed Data,
Temp 1,Temp 2,Temp 3,Pressure,Depth (m),Temp C,Depth (m),Temp C,Depth (m),Temp C
,,,,,,22.749,5.84,22.75,5.84
,,,,,,22.728,5.84,22.73,5.84
,,,,,,22.728,5.8398,22.73,5.84
,,,,,,22.719,5.84,22.72,5.84
,,,,,,22.694,5.8403,22.69,5.84
,,,,,,22.698,5.8418,22.7,5.84
,,,,,,22.679,5.8419,22.68,5.84
,,,,,,22.668,5.8414,22.67,5.84
,,,,,,22.658,5.8411,22.66,5.84
,,,,,,22.648,5.8408,22.65,5.84
,,,,,,22.637,5.8406,22.64,5.84
,,,,,,22.624,5.8408,22.62,5.84
,,,,,,22.618,5.8406,22.62,5.84
,,,,,,22.607,5.8405,22.61,5.84
,,,,,,22.597,5.8405,22.6,5.84
,,,,,,22.588,5.8403,22.59,5.84
,,,,,,22.577,5.8405,22.58,5.84
,,,,,,22.567,5.8405,22.57,5.84
,,,,,,22.557,5.8411,22.56,5.84
,,,,,,22.542,5.8416,22.54,5.84
,,,,,,22.537,5.8418,22.54,5.84
,,,,,,22.527,5.8416,22.53,5.84
,,,,,,22.516,5.8422,22.52,5.84
,,,,,,22.497,5.8434,22.5,5.84
,,,,,,22.497,5.8446,22.5,5.84
,,,,,,22.487,5.8451,22.49,5.85
,,,,,,22.467,5.8461,22.47,5.85
,,,,,,22.467,5.8469,22.47,5.85
,,,,,,22.453,5.8485,22.45,5.85
,,,,,,22.446,5.8499,22.45,5.85
,,,,,,22.436,5.8509,22.44,5.85
,,,,,,22.416,5.8505,22.42,5.85
,,,,,,22.416,5.851,22.42,5.85
,,,,,,22.396,5.8509,22.4,5.85
,,,,,,22.396,5.8508,22.4,5.85
,,,,,,22.376,5.8502,22.38,5.85
,,,,,,22.376,5.8509,22.38,5.85
,,,,,,22.351,5.8524,22.35,5.85
,,,,,,22.345,5.8523,22.35,5.85
,,,,,,22.345,5.8519,22.35,5.85
,,,,,,22.315,5.8521,22.32,5.85
,,,,,,22.315,5.8523,22.32,5.85
,,,,,,22.305,5.8522,22.31,5.85
,,,,,,22.294,5.8527,22.29,5.85
,,,,,,22.275,5.8527,22.28,5.85
,,,,,,22.275,5.853,22.28,5.85
,,,,,,22.254,5.8548,22.25,5.85
,,,,,,22.254,5.8546,22.25,5.85
,,,,,,22.231,5.8547,22.23,5.85
,,,,,,22.224,5.8554,22.22,5.86
,,,,,,22.214,5.8561,22.21,5.86
,,,,,,22.205,5.8563,22.21,5.86
,,,,,,22.194,5.8572,22.19,5.86
,,,,,,22.174,5.8578,22.17,5.86
,,,,,,22.144,5.8585,22.14,5.86
,,,,,,22.123,5.8599,22.12,5.86
,,,,,,22.133,5.8614,22.13,5.86
,,,,,,22.144,5.8619,22.14,5.86
,,,,,,22.144,5.862,22.14,5.86
,,,,,,22.133,5.8619,22.13,5.86
,,,,,,22.144,5.8605,22.14,5.86
,,,,,,22.15,5.8575,22.15,5.86
,,,,,,22.163,5.856,22.16,5.86
,,,,,,22.154,5.855,22.15,5.86
,,,,,,22.133,5.8551,22.13,5.86
,,,,,,22.144,5.8542,22.14,5.85
,,,,,,22.133,5.8522,22.13,5.85
,,,,,,22.133,5.853,22.13,5.85
,,,,,,22.114,5.8533,22.11,5.85
,,,,,,22.114,5.8538,22.11,5.85
,,,,,,22.093,5.8546,22.09,5.85
,,,,,,22.103,5.855,22.1,5.86
,,,,,,22.084,5.8557,22.08,5.86
,,,,,,22.084,5.8559,22.08,5.86
,,,,,,22.073,5.8564,22.07,5.86
,,,,,,22.059,5.8563,22.06,5.86
,,,,,,22.053,5.8562,22.05,5.86
,,,,,,22.073,5.8554,22.07,5.86
,,,,,,22.103,5.8554,22.1,5.86
,,,,,,22.114,5.8549,22.11,5.85
,,,,,,22.114,5.8543,22.11,5.85
,,,,,,22.084,5.854,22.08,5.85
,,,,,,22.073,5.8531,22.07,5.85
,,,,,,22.073,5.8525,22.07,5.85
,,,,,,22.063,5.8516,22.06,5.85
,,,,,,22.063,5.8492,22.06,5.85
,,,,,,22.084,5.8462,22.08,5.85
,,,,,,22.084,5.8445,22.08,5.84
,,,,,,22.093,5.8435,22.09,5.84
,,,,,,22.084,5.843,22.08,5.84
,,,,,,22.079,5.8424,22.08,5.84
,,,,,,22.073,5.8416,22.07,5.84
,,,,,,22.063,5.8417,22.06,5.84
,,,,,,22.073,5.8422,22.07,5.84
,,,,,,22.063,5.8419,22.06,5.84
,,,,,,22.084,5.8413,22.08,5.84
,,,,,,22.084,5.8408,22.08,5.84
,,,,,,22.093,5.8406,22.09,5.84
,,,,,,22.073,5.8408,22.07,5.84
,,,,,,22.084,5.8406,22.08,5.84
,,,,,,22.063,5.8408,22.06,5.84
,,,,,,22.063,5.8408,22.06,5.84
,,,,,,22.073,5.8405,22.07,5.84
,,,,,,22.063,5.8403,22.06,5.84
,,,,,,22.084,5.8408,22.08,5.84
,,,,,,22.093,5.8409,22.09,5.84
,,,,,,22.089,5.8413,22.09,5.84
,,,,,,22.084,5.8411,22.08,5.84
,,,,,,22.072,5.8408,22.07,5.84
,,,,,,22.072,5.8406,22.07,5.84
,,,,,,22.072,5.8405,22.07,5.84
,,,,,,22.073,5.8403,22.07,5.84
,,,,,,22.084,5.8403,22.08,5.84
,,,,,,22.084,5.8405,22.08,5.84
,,,,,,22.093,5.8408,22.09,5.84
,,,,,,22.093,5.8408,22.09,5.84
,,,,,,22.084,5.8406,22.08,5.84
,,,,,,22.073,5.8408,22.07,5.84
,,,,,,22.084,5.8406,22.08,5.84
,,,,,,22.084,5.8408,22.08,5.84
,,,,,,22.093,5.8408,22.09,5.84
,,,,,,22.089,5.8413,22.09,5.84
,,,,,,22.093,5.8408,22.09,5.84
,,,,,,22.093,5.8411,22.09,5.84
,,,,,,22.084,5.8411,22.08,5.84
,,,,,,22.084,5.8411,22.08,5.84
,,,,,,22.084,5.8409,22.08,5.84
,,,,,,22.093,5.8408,22.09,5.84
,,,,,,22.093,5.8406,22.09,5.84
,,,,,,22.093,5.8406,22.09,5.84
,,,,,,22.103,5.8408,22.1,5.84
,,,,,,22.093,5.8408,22.09,5.84
,,,,,,22.093,5.8408,22.09,5.84
,,,,,,22.093,5.8409,22.09,5.84
,,,,,,22.093,5.8409,22.09,5.84
,,,,,,22.089,5.8408,22.09,5.84
,,,,,,22.093,5.8409,22.09,5.84
,,,,,,22.103,5.8406,22.1,5.84
,,,,,,22.093,5.8408,22.09,5.84
,,,,,,22.103,5.8406,22.1,5.84
,,,,,,22.103,5.8401,22.1,5.84
,,,,,,22.093,5.8397,22.09,5.84
,,,,,,22.093,5.8395,22.09,5.84
,,,,,,22.093,5.8393,22.09,5.84
,,,,,,22.103,5.8393,22.1,5.84
,,,,,,22.093,5.8395,22.09,5.84
,,,,,,22.103,5.84,22.1,5.84
,,,,,,22.103,5.8405,22.1,5.84
,,,,,,22.093,5.8408,22.09,5.84
,,,,,,22.093,5.8406,22.09,5.84
,,,,,,22.1,5.8409,22.1,5.84
,,,,,,22.084,5.8409,22.08,5.84
,,,,,,22.103,5.8408,22.1,5.84
,,,,,,22.093,5.8408,22.09,5.84
,,,,,,22.103,5.8408,22.1,5.84
,,,,,,22.093,5.8408,22.09,5.84
,,,,,,22.093,5.8406,22.09,5.84
,,,,,,22.093,5.8401,22.09,5.84
,,,,,,22.084,5.8398,22.08,5.84
,,,,,,22.093,5.8398,22.09,5.84
,,,,,,22.093,5.8403,22.09,5.84
,,,,,,22.093,5.8413,22.09,5.84
,,,,,,22.093,5.8413,22.09,5.84
,,,,,,22.093,5.8413,22.09,5.84
,,,,,,22.093,5.8417,22.09,5.84
,,,,,,22.079,5.8427,22.08,5.84
,,,,,,22.084,5.8446,22.08,5.84
,,,,,,22.093,5.8453,22.09,5.85
,,,,,,22.084,5.8449,22.08,5.84
,,,,,,22.084,5.8451,22.08,5.85
,,,,,,22.093,5.8448,22.09,5.84
,,,,,,22.084,5.8447,22.08,5.84
,,,,,,22.093,5.8451,22.09,5.85
,,,,,,22.084,5.8453,22.08,5.85
,,,,,,22.084,5.8449,22.08,5.84
,,,,,,22.084,5.8446,22.08,5.84
,,,,,,22.084,5.8433,22.08,5.84
,,,,,,22.084,5.8424,22.08,5.84
,,,,,,22.084,5.8433,22.08,5.84
,,,,,,22.093,5.845,22.09,5.85
,,,,,,22.079,5.8457,22.08,5.85
,,,,,,22.084,5.8464,22.08,5.85
,,,,,,22.084,5.8464,22.08,5.85
,,,,,,22.072,5.8457,22.07,5.85
,,,,,,22.084,5.8448,22.08,5.84
,,,,,,22.084,5.8442,22.08,5.84
,,,,,,22.084,5.8439,22.08,5.84
,,,,,,22.084,5.8437,22.08,5.84
,,,,,,22.084,5.8429,22.08,5.84
,,,,,,22.084,5.8429,22.08,5.84
,,,,,,22.084,5.844,22.08,5.84
,,,,,,22.084,5.8435,22.08,5.84
,,,,,,22.072,5.8437,22.07,5.84
,,,,,,22.084,5.8443,22.08,5.84
,,,,,,22.084,5.8456,22.08,5.85
,,,,,,22.089,5.8461,22.09,5.85
,,,,,,22.084,5.8476,22.08,5.85
,,,,,,22.072,5.8493,22.07,5.85
,,,,,,22.084,5.8521,22.08,5.85
,,,,,,22.084,5.8545,22.08,5.85
,,,,,,22.084,5.8558,22.08,5.86
,,,,,,22.084,5.858,22.08,5.86
,,,,,,22.072,5.8586,22.07,5.86
,,,,,,22.093,5.8585,22.09,5.86
,,,,,,22.072,5.8601,22.07,5.86
,,,,,,22.084,5.8607,22.08,5.86
,,,,,,22.084,5.8599,22.08,5.86
,,,,,,22.084,5.8605,22.08,5.86
,,,,,,22.084,5.8623,22.08,5.86
,,,,,,22.093,5.8645,22.09,5.86
,,,,,,22.079,5.8651,22.08,5.87
,,,,,,22.084,5.8664,22.08,5.87
,,,,,,22.084,5.8669,22.08,5.87
,,,,,,22.093,5.8676,22.09,5.87
,,,,,,22.072,5.8695,22.07,5.87
,,,,,,22.084,5.8707,22.08,5.87
,,,,,,22.093,5.8706,22.09,5.87
,,,,,,22.084,5.8703,22.08,5.87
,,,,,,22.084,5.8703,22.08,5.87
,,,,,,22.093,5.8703,22.09,5.87
,,,,,,22.084,5.8706,22.08,5.87
,,,,,,22.084,5.871,22.08,5.87
,,,,,,22.093,5.8714,22.09,5.87
,,,,,,22.084,5.8709,22.08,5.87
,,,,,,22.084,5.8712,22.08,5.87
,,,,,,22.089,5.871,22.09,5.87
,,,,,,22.093,5.8714,22.09,5.87
,,,,,,22.093,5.8715,22.09,5.87
,,,,,,22.084,5.8714,22.08,5.87
,,,,,,22.093,5.8711,22.09,5.87
,,,,,,22.084,5.8709,22.08,5.87
,,,,,,22.093,5.8707,22.09,5.87
,,,,,,22.084,5.8709,22.08,5.87
,,,,,,22.093,5.8711,22.09,5.87
,,,,,,22.093,5.8709,22.09,5.87
,,,,,,22.093,5.8712,22.09,5.87
,,,,,,22.084,5.8711,22.08,5.87
,,,,,,22.093,5.8711,22.09,5.87
,,,,,,22.093,5.8712,22.09,5.87
,,,,,,22.072,5.8714,22.07,5.87
,,,,,,22.11,5.8715,22.11,5.87
,,,,,,22.093,5.8718,22.09,5.87
,,,,,,22.093,5.8719,22.09,5.87
,,,,,,22.093,5.8722,22.09,5.87
,,,,,,22.093,5.8725,22.09,5.87
,,,,,,22.093,5.8727,22.09,5.87
,,,,,,22.084,5.8729,22.08,5.87
,,,,,,22.093,5.8731,22.09,5.87
,,,,,,22.103,5.8729,22.1,5.87
,,,,,,22.093,5.8735,22.09,5.87
,,,,,,22.093,5.8737,22.09,5.87
,,,,,,22.093,5.8738,22.09,5.87
,,,,,,22.093,5.8735,22.09,5.87
,,,,,,22.103,5.8733,22.1,5.87
,,,,,,22.089,5.8734,22.09,5.87
,,,,,,22.103,5.8737,22.1,5.87
,,,,,,22.093,5.8737,22.09,5.87
,,,,,,22.103,5.8738,22.1,5.87
,,,,,,22.093,5.874,22.09,5.87
,,,,,,22.103,5.8741,22.1,5.87
,,,,,,22.103,5.8741,22.1,5.87
,,,,,,22.093,5.8741,22.09,5.87
,,,,,,22.103,5.8743,22.1,5.87
,,,,,,22.103,5.8745,22.1,5.87
,,,,,,22.093,5.8745,22.09,5.87
,,,,,,22.103,5.8741,22.1,5.87
,,,,,,22.103,5.8742,22.1,5.87
,,,,,,22.103,5.8739,22.1,5.87
,,,,,,22.103,5.8739,22.1,5.87
,,,,,,22.1,5.8739,22.1,5.87
,,,,,,22.093,5.8738,22.09,5.87
,,,,,,22.114,5.8737,22.11,5.87
,,,,,,22.093,5.8738,22.09,5.87
,,,,,,22.103,5.8735,22.1,5.87
,,,,,,22.103,5.8735,22.1,5.87
,,,,,,22.103,5.8734,22.1,5.87
,,,,,,22.093,5.8731,22.09,5.87
,,,,,,22.103,5.8727,22.1,5.87
,,,,,,22.103,5.8723,22.1,5.87
,,,,,,22.093,5.8721,22.09,5.87
,,,,,,22.103,5.8717,22.1,5.87
,,,,,,22.103,5.8714,22.1,5.87
,,,,,,22.093,5.8712,22.09,5.87
,,,,,,22.1,5.8711,22.1,5.87
,,,,,,22.103,5.8715,22.1,5.87
,,,,,,22.093,5.8714,22.09,5.87
,,,,,,22.103,5.8715,22.1,5.87
,,,,,,22.093,5.8718,22.09,5.87
,,,,,,22.093,5.8719,22.09,5.87
,,,,,,22.093,5.8719,22.09,5.87
,,,,,,22.103,5.8721,22.1,5.87
,,,,,,22.093,5.8719,22.09,5.87
,,,,,,22.093,5.8721,22.09,5.87
,,,,,,22.093,5.8719,22.09,5.87
,,,,,,22.093,5.8715,22.09,5.87
,,,,,,22.093,5.8716,22.09,5.87
,,,,,,22.093,5.8717,22.09,5.87
,,,,,,22.093,5.8717,22.09,5.87
,,,,,,22.089,5.8721,22.09,5.87
,,,,,,22.093,5.8721,22.09,5.87
,,,,,,22.093,5.8721,22.09,5.87
,,,,,,22.083,5.8722,22.08,5.87
,,,,,,22.093,5.8727,22.09,5.87
,,,,,,22.093,5.8725,22.09,5.87
,,,,,,22.083,5.8726,22.08,5.87
,,,,,,22.093,5.8725,22.09,5.87
,,,,,,22.083,5.8722,22.08,5.87
,,,,,,22.093,5.8723,22.09,5.87
,,,,,,22.083,5.8722,22.08,5.87
,,,,,,22.093,5.8722,22.09,5.87
,,,,,,22.083,5.8723,22.08,5.87
,,,,,,22.083,5.8725,22.08,5.87
,,,,,,22.083,5.8726,22.08,5.87
,,,,,,22.089,5.8723,22.09,5.87
,,,,,,22.083,5.8725,22.08,5.87
,,,,,,22.083,5.8727,22.08,5.87
,,,,,,22.083,5.8727,22.08,5.87
,,,,,,22.083,5.8725,22.08,5.87
,,,,,,22.083,5.8723,22.08,5.87
,,,,,,22.072,5.8725,22.07,5.87
,,,,,,22.083,5.8729,22.08,5.87
,,,,,,22.083,5.873,22.08,5.87
,,,,,,22.083,5.8731,22.08,5.87
,,,,,,22.083,5.873,22.08,5.87
,,,,,,22.072,5.8733,22.07,5.87
,,,,,,22.083,5.8732,22.08,5.87
,,,,,,22.083,5.873,22.08,5.87
,,,,,,22.072,5.873,22.07,5.87
,,,,,,22.079,5.8727,22.08,5.87
,,,,,,22.072,5.8726,22.07,5.87
,,,,,,22.083,5.8725,22.08,5.87
,,,,,,22.083,5.8722,22.08,5.87
,,,,,,22.083,5.8727,22.08,5.87
,,,,,,22.072,5.8726,22.07,5.87
,,,,,,22.083,5.8735,22.08,5.87
,,,,,,22.083,5.8738,22.08,5.87
,,,,,,22.083,5.8738,22.08,5.87
,,,,,,22.083,5.8748,22.08,5.87
,,,,,,22.083,5.8754,22.08,5.88
,,,,,,22.093,5.8761,22.09,5.88
,,,,,,22.083,5.8762,22.08,5.88
,,,,,,22.093,5.8764,22.09,5.88
,,,,,,22.083,5.8761,22.08,5.88
,,,,,,22.089,5.8759,22.09,5.88
,,,,,,22.093,5.8756,22.09,5.88
,,,,,,22.093,5.8761,22.09,5.88
,,,,,,22.093,5.8755,22.09,5.88
,,,,,,22.093,5.8754,22.09,5.88
,,,,,,22.093,5.8749,22.09,5.87
,,,,,,22.093,5.8748,22.09,5.87
,,,,,,22.103,5.8747,22.1,5.87
,,,,,,22.093,5.8745,22.09,5.87
,,,,,,22.103,5.8746,22.1,5.87
,,,,,,22.093,5.8746,22.09,5.87
,,,,,,22.103,5.8743,22.1,5.87
,,,,,,22.103,5.8745,22.1,5.87
,,,,,,22.093,5.8738,22.09,5.87
,,,,,,22.083,5.8739,22.08,5.87
,,,,,,22.119,5.8739,22.12,5.87
,,,,,,22.103,5.8737,22.1,5.87
,,,,,,22.103,5.8737,22.1,5.87
,,,,,,22.103,5.8738,22.1,5.87
,,,,,,22.093,5.8735,22.09,5.87
,,,,,,22.103,5.8734,22.1,5.87
,,,,,,22.103,5.8733,22.1,5.87
,,,,,,22.093,5.873,22.09,5.87
,,,,,,22.093,5.8731,22.09,5.87
,,,,,,22.114,5.8732,22.11,5.87
,,,,,,22.103,5.873,22.1,5.87
,,,,,,22.103,5.8729,22.1,5.87
,,,,,,22.093,5.873,22.09,5.87
,,,,,,22.103,5.8727,22.1,5.87
,,,,,,22.1,5.8727,22.1,5.87
,,,,,,22.103,5.8723,22.1,5.87
,,,,,,22.103,5.8723,22.1,5.87
,,,,,,22.093,5.8722,22.09,5.87
,,,,,,22.103,5.8722,22.1,5.87
,,,,,,22.103,5.8721,22.1,5.87
,,,,,,22.093,5.8722,22.09,5.87
,,,,,,22.103,5.8722,22.1,5.87
,,,,,,22.103,5.8721,22.1,5.87
,,,,,,22.103,5.8721,22.1,5.87
,,,,,,22.103,5.8722,22.1,5.87
,,,,,,22.093,5.8722,22.09,5.87
,,,,,,22.103,5.8722,22.1,5.87
,,,,,,22.103,5.8725,22.1,5.87
,,,,,,22.093,5.8723,22.09,5.87
,,,,,,22.11,5.8727,22.11,5.87
,,,,,,22.103,5.8727,22.1,5.87
,,,,,,22.103,5.8727,22.1,5.87
,,,,,,22.093,5.8727,22.09,5.87
,,,,,,22.103,5.8727,22.1,5.87
,,,,,,22.103,5.8726,22.1,5.87
,,,,,,22.103,5.8725,22.1,5.87
,,,,,,22.093,5.8723,22.09,5.87
,,,,,,22.103,5.8722,22.1,5.87
,,,,,,22.093,5.8721,22.09,5.87
,,,,,,22.103,5.8722,22.1,5.87
,,,,,,22.103,5.8721,22.1,5.87
,,,,,,22.093,5.8719,22.09,5.87
,,,,,,22.093,5.8719,22.09,5.87
,,,,,,22.1,5.8721,22.1,5.87
,,,,,,22.103,5.8719,22.1,5.87
,,,,,,22.093,5.8721,22.09,5.87
,,,,,,22.093,5.8722,22.09,5.87
,,,,,,22.093,5.8722,22.09,5.87
,,,,,,22.103,5.8723,22.1,5.87
,,,,,,22.093,5.8722,22.09,5.87
,,,,,,22.093,5.8722,22.09,5.87
,,,,,,22.093,5.8726,22.09,5.87
,,,,,,22.093,5.8723,22.09,5.87
,,,,,,22.093,5.8725,22.09,5.87
,,,,,,22.103,5.8725,22.1,5.87
,,,,,,22.093,5.8734,22.09,5.87
,,,,,,22.093,5.8745,22.09,5.87
,,,,,,22.093,5.877,22.09,5.88
,,,,,,22.1,5.8798,22.1,5.88
,,,,,,22.093,5.8818,22.09,5.88
,,,,,,22.093,5.8837,22.09,5.88
,,,,,,22.093,5.8835,22.09,5.88
,,,,,,22.103,5.8837,22.1,5.88
,,,,,,22.093,5.8839,22.09,5.88
,,,,,,22.103,5.8839,22.1,5.88
,,,,,,22.093,5.8839,22.09,5.88
,,,,,,22.103,5.883,22.1,5.88
,,,,,,22.093,5.8829,22.09,5.88
,,,,,,22.103,5.8827,22.1,5.88
,,,,,,22.103,5.8825,22.1,5.88
,,,,,,22.093,5.8825,22.09,5.88
,,,,,,22.103,5.8825,22.1,5.88
,,,,,,22.1,5.8822,22.1,5.88
,,,,,,22.103,5.8823,22.1,5.88
,,,,,,22.103,5.882,22.1,5.88
,,,,,,22.103,5.882,22.1,5.88
,,,,,,22.114,5.8817,22.11,5.88
,,,,,,22.093,5.8814,22.09,5.88
,,,,,,22.114,5.8806,22.11,5.88
,,,,,,22.093,5.8805,22.09,5.88
,,,,,,22.114,5.8806,22.11,5.88
,,,,,,22.093,5.8807,22.09,5.88
,,,,,,22.103,5.8809,22.1,5.88
,,,,,,22.114,5.8809,22.11,5.88
,,,,,,22.103,5.881,22.1,5.88
,,,,,,22.103,5.8807,22.1,5.88
,,,,,,22.103,5.8814,22.1,5.88
,,,,,,22.1,5.8825,22.1,5.88
,,,,,,22.103,5.8836,22.1,5.88
,,,,,,22.103,5.8847,22.1,5.88
,,,,,,22.103,5.8849,22.1,5.88
,,,,,,22.103,5.8856,22.1,5.89
,,,,,,22.103,5.8856,22.1,5.89
,,,,,,22.103,5.8864,22.1,5.89
,,,,,,22.093,5.8864,22.09,5.89
,,,,,,22.103,5.8869,22.1,5.89
,,,,,,22.103,5.8865,22.1,5.89
,,,,,,22.103,5.8853,22.1,5.89
,,,,,,22.103,5.8833,22.1,5.88
,,,,,,22.093,5.8825,22.09,5.88
,,,,,,22.103,5.8812,22.1,5.88
,,,,,,22.1,5.8801,22.1,5.88
,,,,,,22.093,5.8794,22.09,5.88
,,,,,,22.103,5.8783,22.1,5.88
,,,,,,22.093,5.8774,22.09,5.88
,,,,,,22.093,5.8767,22.09,5.88
,,,,,,22.093,5.8766,22.09,5.88
,,,,,,22.093,5.8759,22.09,5.88
,,,,,,22.093,5.8757,22.09,5.88
,,,,,,22.093,5.8754,22.09,5.88
,,,,,,22.093,5.8749,22.09,5.87
,,,,,,22.093,5.8753,22.09,5.88
,,,,,,22.093,5.875,22.09,5.88
,,,,,,22.083,5.8751,22.08,5.88
,,,,,,22.083,5.8749,22.08,5.87
,,,,,,22.093,5.8751,22.09,5.88
,,,,,,22.089,5.875,22.09,5.88
,,,,,,22.083,5.8748,22.08,5.87
,,,,,,22.083,5.8749,22.08,5.87
,,,,,,22.083,5.8748,22.08,5.87
,,,,,,22.083,5.8761,22.08,5.88
,,,,,,22.083,5.8771,22.08,5.88
,,,,,,22.083,5.8774,22.08,5.88
,,,,,,22.083,5.8775,22.08,5.88
,,,,,,22.083,5.8772,22.08,5.88
,,,,,,22.083,5.8773,22.08,5.88
,,,,,,22.072,5.8772,22.07,5.88
,,,,,,22.083,5.8767,22.08,5.88
,,,,,,22.083,5.8769,22.08,5.88
,,,,,,22.083,5.8766,22.08,5.88
,,,,,,22.083,5.8763,22.08,5.88
,,,,,,22.079,5.8762,22.08,5.88
,,,,,,22.072,5.8759,22.07,5.88
,,,,,,22.083,5.8754,22.08,5.88
,,,,,,22.083,5.8752,22.08,5.88
,,,,,,22.083,5.8748,22.08,5.87
,,,,,,22.083,5.8746,22.08,5.87
,,,,,,22.083,5.8743,22.08,5.87
,,,,,,22.083,5.874,22.08,5.87
,,,,,,22.083,5.8738,22.08,5.87
,,,,,,22.083,5.8735,22.08,5.87
,,,,,,22.093,5.8731,22.09,5.87
,,,,,,22.083,5.8729,22.08,5.87
,,,,,,22.083,5.8727,22.08,5.87
,,,,,,22.093,5.8727,22.09,5.87
,,,,,,22.083,5.8725,22.08,5.87
,,,,,,22.089,5.8727,22.09,5.87
,,,,,,22.093,5.8724,22.09,5.87
,,,,,,22.093,5.8722,22.09,5.87
,,,,,,22.103,5.8723,22.1,5.87
,,,,,,22.093,5.8721,22.09,5.87
,,,,,,22.093,5.8721,22.09,5.87
,,,,,,22.093,5.8719,22.09,5.87
,,,,,,22.103,5.8722,22.1,5.87
,,,,,,22.093,5.8722,22.09,5.87
,,,,,,22.103,5.8722,22.1,5.87
,,,,,,22.103,5.8723,22.1,5.87
,,,,,,22.103,5.8723,22.1,5.87
,,,,,,22.103,5.8723,22.1,5.87
,,,,,,22.103,5.8726,22.1,5.87
,,,,,,22.103,5.8725,22.1,5.87
,,,,,,22.1,5.8725,22.1,5.87
,,,,,,22.114,5.8725,22.11,5.87
,,,,,,22.103,5.8724,22.1,5.87
,,,,,,22.114,5.873,22.11,5.87
,,,,,,22.103,5.8743,22.1,5.87
,,,,,,22.114,5.8756,22.11,5.88
,,,,,,22.114,5.8756,22.11,5.88
,,,,,,22.114,5.8748,22.11,5.87
,,,,,,22.114,5.8737,22.11,5.87
,,,,,,22.114,5.8735,22.11,5.87
,,,,,,22.114,5.8733,22.11,5.87
,,,,,,22.114,5.8729,22.11,5.87
,,,,,,22.123,5.8731,22.12,5.87
,,,,,,22.114,5.8731,22.11,5.87
,,,,,,22.11,5.8731,22.11,5.87
,,,,,,22.123,5.873,22.12,5.87
,,,,,,22.114,5.8733,22.11,5.87
,,,,,,22.123,5.8735,22.12,5.87
,,,,,,22.114,5.8735,22.11,5.87
,,,,,,22.123,5.8735,22.12,5.87
,,,,,,22.114,5.8735,22.11,5.87
,,,,,,22.123,5.8738,22.12,5.87
,,,,,,22.114,5.8735,22.11,5.87
,,,,,,22.114,5.8735,22.11,5.87
,,,,,,22.123,5.8733,22.12,5.87
,,,,,,22.114,5.8735,22.11,5.87
,,,,,,22.114,5.8737,22.11,5.87
,,,,,,22.114,5.8737,22.11,5.87
,,,,,,22.119,5.8737,22.12,5.87
,,,,,,22.114,5.8737,22.11,5.87
,,,,,,22.114,5.8737,22.11,5.87
,,,,,,22.114,5.8735,22.11,5.87
,,,,,,22.114,5.8734,22.11,5.87
,,,,,,22.114,5.8735,22.11,5.87
,,,,,,22.114,5.8729,22.11,5.87
,,,,,,22.114,5.8729,22.11,5.87
,,,,,,22.103,5.8724,22.1,5.87
,,,,,,22.103,5.8722,22.1,5.87
,,,,,,22.114,5.8723,22.11,5.87
,,,,,,22.103,5.8722,22.1,5.87
,,,,,,22.103,5.8724,22.1,5.87
,,,,,,22.103,5.8723,22.1,5.87
,,,,,,22.083,5.8719,22.08,5.87
,,,,,,22.129,5.8717,22.13,5.87
,,,,,,22.093,5.871,22.09,5.87
,,,,,,22.103,5.8711,22.1,5.87
,,,,,,22.093,5.8711,22.09,5.87
,,,,,,22.103,5.8709,22.1,5.87
,,,,,,22.093,5.8712,22.09,5.87
,,,,,,22.103,5.8719,22.1,5.87
,,,,,,22.093,5.8719,22.09,5.87
,,,,,,22.103,5.8722,22.1,5.87
,,,,,,22.093,5.8722,22.09,5.87
,,,,,,22.093,5.8722,22.09,5.87
,,,,,,22.093,5.8721,22.09,5.87
,,,,,,22.103,5.8719,22.1,5.87
,,,,,,22.093,5.8717,22.09,5.87
,,,,,,22.089,5.8718,22.09,5.87
,,,,,,22.093,5.8717,22.09,5.87
,,,,,,22.103,5.8717,22.1,5.87
,,,,,,22.083,5.8717,22.08,5.87
,,,,,,22.103,5.8718,22.1,5.87
,,,,,,22.083,5.8719,22.08,5.87
,,,,,,22.103,5.8717,22.1,5.87
,,,,,,22.083,5.8719,22.08,5.87
,,,,,,22.103,5.8716,22.1,5.87
,,,,,,22.093,5.8717,22.09,5.87
,,,,,,22.093,5.8717,22.09,5.87
,,,,,,22.093,5.8717,22.09,5.87
,,,,,,22.083,5.8719,22.08,5.87
,,,,,,22.093,5.8717,22.09,5.87
,,,,,,22.093,5.8721,22.09,5.87
,,,,,,22.1,5.8721,22.1,5.87
,,,,,,22.093,5.8721,22.09,5.87
,,,,,,22.083,5.8719,22.08,5.87
,,,,,,22.093,5.8722,22.09,5.87
,,,,,,22.093,5.8723,22.09,5.87
,,,,,,22.093,5.8722,22.09,5.87
,,,,,,22.093,5.8723,22.09,5.87
,,,,,,22.093,5.8725,22.09,5.87
,,,,,,22.083,5.8725,22.08,5.87
,,,,,,22.103,5.8724,22.1,5.87
,,,,,,22.083,5.8725,22.08,5.87
,,,,,,22.093,5.8725,22.09,5.87
,,,,,,22.093,5.8725,22.09,5.87
,,,,,,22.093,5.8722,22.09,5.87
