20.50	20.62	20.56	1018.80		
20.50	20.69	20.56	1018.80		
20.50	20.69	20.56	1018.80	0.00	0.00
20.50	20.69	20.56	1018.80	0.00	0.00
20.56	20.69	20.62	1019.90	0.00	0.00
20.50	20.69	20.62	1018.80	0.00	0.00
20.50	20.69	20.56	1019.90	0.00	0.00
20.56	20.69	20.62	1018.80	0.00	0.00
20.56	20.69	20.62	1019.90	0.00	0.00
20.56	20.69	20.62	1018.80	0.00	0.00
20.56	20.69	20.62	1019.90	0.00	0.00
20.56	20.69	20.62	1018.80	0.00	0.00
20.56	20.69	20.62	1018.80	0.00	0.00
20.56	20.69	20.62	1018.80	0.00	0.00
20.56	20.69	20.62	1019.90	0.00	
20.56	20.69	20.62	1018.80	0.00	0.00
20.56	20.69	20.62	1019.90	0.00	0.00
20.56	20.69	20.62	1018.80	0.00	0.00
20.56	20.69	20.62	1019.90	0.00	0.00
20.56	20.69	20.62	1018.80	0.00	0.00
20.56	20.75	20.62	1018.70	0.00	0.00
20.56	20.69	20.62	1019.90	0.00	0.00
20.56	20.75	20.62	1017.60	0.00	
20.56	20.69	20.62	1017.70	0.00	0.00
20.56	20.75	20.62	1018.80	0.00	0.00
20.56	20.69	20.62	1018.80	0.00	0.00
20.56	20.69	20.62	1018.80	0.00	0.00
20.56	20.75	20.62	1018.80	0.00	0.00
20.56	20.75	20.62	1021.00	0.00	0.00
20.56	20.69	20.62	1018.80	0.00	0.00
20.56	20.75	20.62	1018.80	0.00	
20.62	20.75	20.62	1018.80	0.00	0.00
20.56	20.75	20.62	1018.80	0.00	0.00
20.56	20.75	20.62	1018.80	0.00	0.00
20.56	20.75	20.62	1018.80	0.00	0.00
20.56	20.75	20.62	1018.80	0.00	0.00
20.56	20.75	20.62	1018.70	0.00	0.00
20.56	20.75	20.62	1019.90	0.00	0.00
20.56	20.75	20.62	1017.70	0.00	
20.56	20.75	20.69	1017.60	0.00	0.00
20.56	20.75	20.62	1018.80	0.00	0.00
20.56	20.75	20.62	1018.80	0.00	0.00
20.56	20.75	20.69	1018.80	0.00	0.00
20.56	20.75	20.62	1017.60	0.00	0.00
20.56	20.75	20.62	1018.80	0.00	0.00
20.56	20.75	20.62	1019.90	0.00	0.00
20.56	20.75	20.62	1019.90	0.00	
20.56	20.75	20.62	1018.80	0.00	0.00
20.56	20.75	20.69	1018.80	0.00	0.00
20.56	20.75	20.69	1018.80	0.00	0.00
20.56	20.75	20.62	1019.90	0.00	0.00
20.56	20.75	20.62	1018.80	0.00	0.00
20.56	20.69	20.62	1018.80	0.00	0.00
20.56	20.75	20.62	1018.80	0.00	
20.56	20.75	20.69	1018.90	0.00	0.00
20.56	20.75	20.69	1018.80	0.00	0.00
20.56	20.75	20.62	1018.80	0.00	0.00
20.56	20.75	20.69	1018.80	0.00	0.00
20.56	20.75	20.69	1021.00	0.00	0.00
20.56	20.75	20.69	1017.60	òóòò,0,0.00,1.000	0.00,1.000
20.56	20.75	20.69	1019.90	òóòò,0,0.00,1.000	0.00,1.000
20.56	20.75	20.69	1019.90	0.00	0.00
20.56	20.75	20.62	1018.80	0.00	0.00
20.56	20.75	20.69	1018.80	0.00	0.00
20.56	20.75	20.69	1018.80	0.00	0.00
20.56	20.75	20.69	1018.80	0.00	0.00
20.56	20.75	20.69	1017.60	0.00	0.00
20.56	20.75	20.69	1021.00	0.00	0.00
20.56	20.75	20.69	1018.80	0.00	
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.75	20.62	1018.80	0.00	0.00
20.62	20.75	20.69	1019.90	0.00	0.00
20.56	20.75	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1018.70	0.00	0.00
20.62	20.75	20.69	1019.90	0.00	
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1018.70	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	
20.62	20.75	20.69	1019.90	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1019.90	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1019.90	0.00	0.00
20.62	20.75	20.69	1018.70	0.00	0.00
20.62	20.75	20.69	1019.90	0.00	0.00
20.62	20.75	20.69	1018.70	0.00	
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1019.90	0.00	0.00
20.62	20.75	20.69	1019.90	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.81	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1017.60	0.00	0.00
20.62	20.75	20.69	1019.90	ò.0ò,0,0.00,1.000	0.00,1.000
20.62	20.75	20.69	1019.90	ò.0ò,0,0.00,1.000	0.00,1.000
20.62	20.75	20.69	1019.90	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.81	20.69	1018.80	0.00	0.00
20.62	20.81	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1019.90	0.00	0.00
20.62	20.75	20.69	1017.60	0.00	
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.81	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.81	20.69	1017.70	0.00	0.00
20.62	20.75	20.69	1018.70	0.00	0.00
20.62	20.75	20.69	1018.70	0.00	
20.62	20.81	20.69	1018.80	0.00	0.00
20.62	20.81	20.69	1018.80	0.00	0.00
20.62	20.81	20.69	1019.90	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.81	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.81	20.69	1018.80	0.00	
20.62	20.81	20.69	1018.70	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.81	20.69	1018.80	0.00	0.00
20.62	20.81	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1018.80	0.00	0.00
20.62	20.75	20.69	1018.70	0.00	
20.62	20.81	20.69	1016.50	0.00	0.00
20.62	20.81	20.69	1018.70	0.00	0.00
20.62	20.75	20.69	1018.70	0.00	0.00
20.62	20.81	20.69	1018.70	0.00	0.00
20.62	20.81	20.69	1018.70	0.00	0.00
20.62	20.81	20.69	1018.70	0.00	0.00
20.62	20.81	20.69	1017.60	0.00	0.00
20.62	20.75	20.69	1020.90	0.00	
20.62	20.81	20.69	1018.70	0.00	0.00
20.62	20.81	20.69	1018.70	0.00	0.00
20.62	20.81	20.69	1018.70	0.00	0.00
20.62	20.81	20.62	1018.70	0.00	0.00
20.62	20.75	20.69	1018.70	0.00	0.00
20.62	20.81	20.69	1019.80	0.00	0.00
20.62	20.81	20.69	1018.70	0.00	0.ò0
20.62	20.75	20.69	1018.60	0.00	
20.62	20.81	20.69	1018.70	0.00	0.00
20.62	20.81	20.69	1018.60	0.00	0.00
20.62	20.81	20.69	1018.60	0.00	0.00
20.62	20.75	20.69	1018.60	0.00	0.00
20.62	20.81	20.69	1018.60	0.00	0.00
20.62	20.81	20.69	1017.50	0.00	0.00
20.62	20.81	20.69	1018.60	0.00	0.00
20.62	20.75	20.69	1018.60	0.00	
20.62	20.81	20.69	1018.60	0.00	0.00
20.62	20.81	20.69	1018.60	0.00	0.00
20.62	20.81	20.69	1018.60	0.00	0.00
20.69	20.81	20.69	1018.50	0.00	0.00
20.62	20.81	20.69	1017.40	0.00	0.00
20.69	20.81	20.69	1018.50	0.00	0.00
20.69	20.81	20.69	1017.40	0.00	0.00
20.69	20.81	20.69	1018.50	0.00	
20.69	20.81	20.69	1018.60	0.00	0.00
20.69	20.87	20.69	1018.50	0.00	0.00
20.69	20.87	20.69	1019.60	0.00	0.00
20.69	20.87	20.69	1018.50	0.00	0.00
20.69	20.81	20.69	1019.60	0.00	0.00
20.69	20.87	20.69	1019.60	0.00	0.00
20.69	20.87	20.69	1018.50	0.00	0.00
20.69	20.87	20.69	1019.60	0.00	
20.69	20.81	20.75	1018.50	0.00	0.00
20.69	20.87	20.69	1018.50	0.00	0.00
20.69	20.81	20.69	1018.50	0.00	0.00
20.69	20.81	20.69	1018.50	0.00	0.00
20.69	20.81	20.69	1018.50	0.00	0.00
20.69	20.81	20.69	1018.50	0óò0	0.00
20.69	20.81	20.69	1017.30	0.00	0.00
20.69	20.81	20.69	1019.60	0.00	
20.69	20.81	20.69	1019.60	0.00	0.00
20.62	20.81	20.69	1019.60	0.00	0.00
20.62	20.81	20.69	1019.60	0.00	0.00
20.62	20.81	20.69	1019.60	0.00	0.00
20.62	20.81	20.69	1018.50	0.00	0.00
20.62	20.75	20.69	1018.50	0.00	0.00
20.62	20.75	20.69	1018.50	0.00	
20.62	20.75	20.69	1018.40	0.00	0.00
20.62	20.75	20.62	1018.50	0.00	0.00
20.62	20.75	20.69	1018.50	0.00	0.00
20.62	20.75	20.62	1018.50	0.00	0.00
20.62	20.75	20.69	1018.50	0.00	0.00
20.62	20.75	20.69	1019.60	0.00	0.00
20.62	20.75	20.69	1018.50	0.00	0.00
20.62	20.75	20.69	1019.60	0.00	
20.62	20.75	20.69	1017.40	0.00	0.00
20.62	20.75	20.69	1018.50	0.00	0.00
20.62	20.75	20.69	1018.50	0.00	0.00
20.62	20.75	20.69	1018.50	0.00	0.00
20.62	20.75	20.69	1018.50	0.00	0.00
20.62	20.75	20.69	1017.40	0.00	0.00
20.62	20.75	20.69	1017.40	ò.00,0ñ0.00,1.000	0.00,1.000
20.62	20.75	20.69	1017.40	ò.00,0ñ0.00,1.000	0.00,1.000
20.62	20.75	20.69	1018.50	0.00	0.00
20.62	20.75	20.69	1018.50	0.00	0.00
20.62	20.75	20.69	1018.50	0.00	0.00
20.62	20.75	20.69	1018.50	0.00	0.00
20.62	20.75	20.69	1017.40	0.00	0.00
20.62	20.75	20.69	1019.60	0.00	0.00
20.62	20.69	20.69	1017.50	0.00	0.00
20.62	20.75	20.69	1018.50	0.00	
20.56	20.75	20.69	1018.50	0.00	0.00
20.62	20.75	20.69	1018.50	0.00	0.00
20.62	20.75	20.69	1018.50	0.00	0.00
20.62	20.75	20.69	1018.50	0.00	0.00
20.62	20.75	20.69	1018.50	0.00	0.00
20.62	20.75	20.69	1018.50	0.00	0.00
20.62	20.75	20.69	1019.70	0.00	0.00
20.62	20.75	20.69	1018.60	0.00	
20.62	20.75	20.69	1018.50	0.00	0.00
20.62	20.75	20.69	1018.60	0.00	0.00
20.62	20.75	20.69	1018.60	0.00	0.00
20.62	20.75	20.69	1018.60	0.00	0.00
20.62	20.75	20.69	1018.60	0.00	0.00
20.62	20.75	20.69	1018.60	0.00	0.00
20.62	20.75	20.69	1018.60	0.òò	0.00
20.62	20.75	20.69	1019.70	0.òò	
20.62	20.75	20.69	1018.60	0.00	0.00
20.62	20.75	20.69	1018.60	0.00	0.00
20.62	20.75	20.69	1018.60	0.00	0.00
20.62	20.75	20.69	1019.70	0.00	0.00
20.62	20.75	20.69	1017.50	0.00	0.00
20.62	20.75	20.69	1019.70	0.00	0.00
20.62	20.75	20.69	1018.60	0.00	0.00
20.62	20.75	20.69	1019.70	0.00	
20.62	20.75	20.69	1017.50	0.00	0.00
20.62	20.75	20.69	1018.60	0.00	0.00
20.62	20.69	20.69	1018.60	0.00	0.00
20.62	20.75	20.69	1018.60	0.00	0.00
20.62	20.75	20.69	1017.50	0.00	0.00
20.56	20.75	20.69	1018.60	0.00	0ó00
20.62	20.75	20.69	1019.70	0.00	0.00
20.62	20.69	20.69	1020.90	0.00	
20.62	20.75	20.69	1017.50	0.00	0.00
