OpenCTD,,,,,,Commercial CTD,,,
Raw Data,,,,Processed Data,,Raw Data,,Processed Data,
Temp 1,Temp 2,Temp 3,Pressure,Depth (m),Temp C,Depth (m),Temp C,Depth (m),Temp C
,,,,,,73.19,3.8888,73.19,3.89
,,,,,,73.159,3.8886,73.16,3.89
,,,,,,73.148,3.8886,73.15,3.89
,,,,,,73.118,3.8883,73.12,3.89
,,,,,,73.097,3.8881,73.1,3.89
,,,,,,73.067,3.8886,73.07,3.89
,,,,,,73.057,3.8891,73.06,3.89
,,,,,,73.017,3.8894,73.02,3.89
,,,,,,73.006,3.8897,73.01,3.89
,,,,,,72.975,3.8902,72.98,3.89
,,,,,,72.956,3.8908,72.96,3.89
,,,,,,72.925,3.8908,72.93,3.89
,,,,,,72.905,3.8909,72.91,3.89
,,,,,,72.894,3.8903,72.89,3.89
,,,,,,72.853,3.8902,72.85,3.89
,,,,,,72.844,3.8897,72.84,3.89
,,,,,,72.813,3.8896,72.81,3.89
,,,,,,72.792,3.8897,72.79,3.89
,,,,,,72.772,3.8897,72.77,3.89
,,,,,,72.751,3.8891,72.75,3.89
,,,,,,72.722,3.8891,72.72,3.89
,,,,,,72.701,3.8884,72.7,3.89
,,,,,,72.671,3.8883,72.67,3.89
,,,,,,72.66,3.8879,72.66,3.89
,,,,,,72.629,3.8877,72.63,3.89
,,,,,,72.61,3.8875,72.61,3.89
,,,,,,72.579,3.8877,72.58,3.89
,,,,,,72.568,3.8878,72.57,3.89
,,,,,,72.538,3.8879,72.54,3.89
,,,,,,72.507,3.8884,72.51,3.89
,,,,,,72.498,3.8888,72.5,3.89
,,,,,,72.467,3.8892,72.47,3.89
,,,,,,72.446,3.8894,72.45,3.89
,,,,,,72.426,3.8897,72.43,3.89
,,,,,,72.406,3.8899,72.41,3.89
,,,,,,72.376,3.8899,72.38,3.89
,,,,,,72.355,3.8899,72.36,3.89
,,,,,,72.334,3.89,72.33,3.89
,,,,,,72.304,3.8899,72.3,3.89
,,,,,,72.284,3.89,72.28,3.89
,,,,,,72.273,3.8899,72.27,3.89
,,,,,,72.233,3.89,72.23,3.89
,,,,,,72.222,3.8899,72.22,3.89
,,,,,,72.192,3.8899,72.19,3.89
,,,,,,72.182,3.8897,72.18,3.89
,,,,,,72.142,3.8892,72.14,3.89
,,,,,,72.131,3.8894,72.13,3.89
,,,,,,72.1,3.8899,72.1,3.89
,,,,,,72.09,3.8905,72.09,3.89
,,,,,,72.06,3.891,72.06,3.89
,,,,,,72.039,3.8915,72.04,3.89
,,,,,,72.018,3.8916,72.02,3.89
,,,,,,71.988,3.8916,71.99,3.89
,,,,,,71.978,3.8918,71.98,3.89
,,,,,,71.948,3.8918,71.95,3.89
,,,,,,71.927,3.8916,71.93,3.89
,,,,,,71.897,3.8918,71.9,3.89
,,,,,,71.877,3.8915,71.88,3.89
,,,,,,71.866,3.8916,71.87,3.89
,,,,,,71.826,3.8921,71.83,3.89
,,,,,,71.805,3.8921,71.81,3.89
,,,,,,71.796,3.8927,71.8,3.89
,,,,,,71.765,3.8931,71.77,3.89
,,,,,,71.744,3.8934,71.74,3.89
,,,,,,71.714,3.8936,71.71,3.89
,,,,,,71.703,3.8932,71.7,3.89
,,,,,,71.674,3.8927,71.67,3.89
,,,,,,71.663,3.8924,71.66,3.89
,,,,,,71.622,3.8922,71.62,3.89
,,,,,,71.613,3.892,71.61,3.89
,,,,,,71.581,3.8921,71.58,3.89
,,,,,,71.571,3.8921,71.57,3.89
,,,,,,71.541,3.8918,71.54,3.89
,,,,,,71.51,3.8912,71.51,3.89
,,,,,,71.49,3.891,71.49,3.89
,,,,,,71.47,3.8915,71.47,3.89
,,,,,,71.449,3.8912,71.45,3.89
,,,,,,71.419,3.8912,71.42,3.89
,,,,,,71.398,3.8915,71.4,3.89
,,,,,,71.379,3.8918,71.38,3.89
,,,,,,71.358,3.8921,71.36,3.89
,,,,,,71.326,3.8921,71.33,3.89
,,,,,,71.307,3.8922,71.31,3.89
,,,,,,71.276,3.8924,71.28,3.89
,,,,,,71.267,3.8922,71.27,3.89
,,,,,,71.236,3.8921,71.24,3.89
,,,,,,71.225,3.8921,71.23,3.89
,,,,,,71.195,3.892,71.2,3.89
,,,,,,71.164,3.8922,71.16,3.89
,,,,,,71.145,3.8926,71.15,3.89
,,,,,,71.134,3.8926,71.13,3.89
,,,,,,71.094,3.8924,71.09,3.89
,,,,,,71.083,3.8927,71.08,3.89
,,,,,,71.052,3.8926,71.05,3.89
,,,,,,71.033,3.8926,71.03,3.89
,,,,,,71.002,3.8927,71,3.89
,,,,,,70.991,3.8924,70.99,3.89
,,,,,,70.961,3.8924,70.96,3.89
,,,,,,70.95,3.8926,70.95,3.89
,,,,,,70.921,3.8926,70.92,3.89
,,,,,,70.9,3.8929,70.9,3.89
,,,,,,70.869,3.8927,70.87,3.89
,,,,,,70.86,3.8932,70.86,3.89
,,,,,,70.828,3.8924,70.83,3.89
,,,,,,70.808,3.8927,70.81,3.89
,,,,,,70.788,3.8927,70.79,3.89
,,,,,,70.768,3.8927,70.77,3.89
,,,,,,70.738,3.8927,70.74,3.89
,,,,,,70.716,3.8926,70.72,3.89
,,,,,,70.696,3.8924,70.7,3.89
,,,,,,70.677,3.8926,70.68,3.89
,,,,,,70.646,3.8926,70.65,3.89
,,,,,,70.613,3.8924,70.61,3.89
,,,,,,70.615,3.8924,70.62,3.89
,,,,,,70.584,3.8922,70.58,3.89
,,,,,,70.565,3.8922,70.57,3.89
,,,,,,70.534,3.8922,70.53,3.89
,,,,,,70.512,3.8918,70.51,3.89
,,,,,,70.493,3.8913,70.49,3.89
,,,,,,70.462,3.8912,70.46,3.89
,,,,,,70.453,3.8908,70.45,3.89
,,,,,,70.421,3.8905,70.42,3.89
,,,,,,70.392,3.89,70.39,3.89
,,,,,,70.381,3.8902,70.38,3.89
,,,,,,70.35,3.8903,70.35,3.89
,,,,,,70.329,3.8907,70.33,3.89
,,,,,,70.3,3.8907,70.3,3.89
,,,,,,70.289,3.8905,70.29,3.89
,,,,,,70.257,3.8907,70.26,3.89
,,,,,,70.228,3.8908,70.23,3.89
,,,,,,70.219,3.8907,70.22,3.89
,,,,,,70.188,3.8907,70.19,3.89
,,,,,,70.166,3.8907,70.17,3.89
,,,,,,70.148,3.8903,70.15,3.89
,,,,,,70.116,3.8903,70.12,3.89
,,,,,,70.105,3.8902,70.11,3.89
,,,,,,70.066,3.8899,70.07,3.89
,,,,,,70.055,3.89,70.06,3.89
,,,,,,70.025,3.8899,70.03,3.89
,,,,,,69.993,3.8902,69.99,3.89
,,,,,,69.975,3.8905,69.98,3.89
,,,,,,69.964,3.8903,69.96,3.89
,,,,,,69.932,3.8906,69.93,3.89
,,,,,,69.903,3.8905,69.9,3.89
,,,,,,69.884,3.8908,69.88,3.89
,,,,,,69.85,3.8907,69.85,3.89
,,,,,,69.842,3.8912,69.84,3.89
,,,,,,69.812,3.8916,69.81,3.89
,,,,,,69.79,3.8916,69.79,3.89
,,,,,,69.76,3.892,69.76,3.89
,,,,,,69.741,3.8913,69.74,3.89
,,,,,,69.729,3.891,69.73,3.89
,,,,,,69.69,3.89,69.69,3.89
,,,,,,69.669,3.8896,69.67,3.89
,,,,,,69.647,3.8889,69.65,3.89
,,,,,,69.619,3.8886,69.62,3.89
,,,,,,69.608,3.8884,69.61,3.89
,,,,,,69.576,3.8878,69.58,3.89
,,,,,,69.557,3.8868,69.56,3.89
,,,,,,69.527,3.8862,69.53,3.89
,,,,,,69.504,3.886,69.5,3.89
,,,,,,69.486,3.8859,69.49,3.89
,,,,,,69.474,3.8858,69.47,3.89
,,,,,,69.435,3.8856,69.44,3.89
,,,,,,69.425,3.8853,69.43,3.89
,,,,,,69.392,3.8844,69.39,3.88
,,,,,,69.374,3.8835,69.37,3.88
,,,,,,69.355,3.8834,69.36,3.88
,,,,,,69.331,3.8825,69.33,3.88
,,,,,,69.304,3.8822,69.3,3.88
,,,,,,69.291,3.8819,69.29,3.88
,,,,,,69.262,3.8811,69.26,3.88
,,,,,,69.243,3.8801,69.24,3.88
,,,,,,69.219,3.8794,69.22,3.88
,,,,,,69.192,3.8795,69.19,3.88
,,,,,,69.169,3.8794,69.17,3.88
,,,,,,69.151,3.8796,69.15,3.88
,,,,,,69.131,3.8801,69.13,3.88
,,,,,,69.097,3.881,69.1,3.88
,,,,,,69.079,3.8811,69.08,3.88
,,,,,,69.067,3.881,69.07,3.88
,,,,,,69.039,3.881,69.04,3.88
,,,,,,69.009,3.8808,69.01,3.88
,,,,,,68.985,3.8806,68.99,3.88
,,,,,,68.967,3.8805,68.97,3.88
,,,,,,68.945,3.8803,68.95,3.88
,,,,,,68.927,3.88,68.93,3.88
,,,,,,68.904,3.8795,68.9,3.88
,,,,,,68.876,3.8794,68.88,3.88
,,,,,,68.857,3.8792,68.86,3.88
,,,,,,68.833,3.8795,68.83,3.88
,,,,,,68.805,3.8794,68.81,3.88
,,,,,,68.793,3.8796,68.79,3.88
,,,,,,68.775,3.8796,68.78,3.88
,,,,,,68.742,3.8798,68.74,3.88
,,,,,,68.724,3.8798,68.72,3.88
,,,,,,68.7,3.8801,68.7,3.88
,,,,,,68.672,3.88,68.67,3.88
,,,,,,68.663,3.8801,68.66,3.88
,,,,,,68.63,3.8801,68.63,3.88
,,,,,,68.612,3.88,68.61,3.88
,,,,,,68.589,3.8801,68.59,3.88
,,,,,,68.571,3.8803,68.57,3.88
,,,,,,68.538,3.8805,68.54,3.88
,,,,,,68.52,3.8806,68.52,3.88
,,,,,,68.497,3.8805,68.5,3.88
,,,,,,68.48,3.8805,68.48,3.88
,,,,,,68.457,3.8803,68.46,3.88
,,,,,,68.429,3.8801,68.43,3.88
,,,,,,68.405,3.8798,68.41,3.88
,,,,,,68.389,3.8798,68.39,3.88
,,,,,,68.356,3.8795,68.36,3.88
,,,,,,68.338,3.8796,68.34,3.88
,,,,,,68.314,3.8794,68.31,3.88
,,,,,,68.297,3.8794,68.3,3.88
,,,,,,68.263,3.8792,68.26,3.88
,,,,,,68.246,3.8794,68.25,3.88
,,,,,,68.232,3.8795,68.23,3.88
,,,,,,68.195,3.8795,68.2,3.88
,,,,,,68.171,3.8796,68.17,3.88
,,,,,,68.155,3.8795,68.16,3.88
,,,,,,68.131,3.8795,68.13,3.88
,,,,,,68.104,3.8796,68.1,3.88
,,,,,,68.08,3.88,68.08,3.88
,,,,,,68.063,3.8805,68.06,3.88
,,,,,,68.04,3.8806,68.04,3.88
,,,,,,68.009,3.8806,68.01,3.88
,,,,,,67.992,3.8808,67.99,3.88
,,,,,,67.979,3.8808,67.98,3.88
,,,,,,67.951,3.8806,67.95,3.88
,,,,,,67.918,3.8805,67.92,3.88
,,,,,,67.9,3.8808,67.9,3.88
,,,,,,67.877,3.8805,67.88,3.88
,,,,,,67.86,3.8806,67.86,3.88
,,,,,,67.836,3.8806,67.84,3.88
,,,,,,67.809,3.8805,67.81,3.88
,,,,,,67.785,3.8805,67.79,3.88
,,,,,,67.765,3.8801,67.77,3.88
,,,,,,67.738,3.8806,67.74,3.88
,,,,,,67.724,3.8806,67.72,3.88
,,,,,,67.687,3.881,67.69,3.88
,,,,,,67.673,3.8808,67.67,3.88
,,,,,,67.647,3.8811,67.65,3.88
,,,,,,67.633,3.8806,67.63,3.88
,,,,,,67.592,3.8806,67.59,3.88
,,,,,,67.586,3.8806,67.59,3.88
,,,,,,67.551,3.8808,67.55,3.88
,,,,,,67.544,3.8806,67.54,3.88
,,,,,,67.511,3.8806,67.51,3.88
,,,,,,67.491,3.8805,67.49,3.88
,,,,,,67.464,3.8803,67.46,3.88
,,,,,,67.439,3.8806,67.44,3.88
,,,,,,67.423,3.8806,67.42,3.88
,,,,,,67.388,3.8806,67.39,3.88
,,,,,,67.369,3.8811,67.37,3.88
,,,,,,67.352,3.8814,67.35,3.88
,,,,,,67.327,3.8816,67.33,3.88
,,,,,,67.308,3.8811,67.31,3.88
,,,,,,67.28,3.8808,67.28,3.88
,,,,,,67.257,3.8803,67.26,3.88
,,,,,,67.24,3.8801,67.24,3.88
,,,,,,67.205,3.8798,67.21,3.88
,,,,,,67.186,3.8796,67.19,3.88
,,,,,,67.158,3.8795,67.16,3.88
,,,,,,67.145,3.8794,67.15,3.88
,,,,,,67.114,3.8795,67.11,3.88
,,,,,,67.097,3.8792,67.1,3.88
,,,,,,67.074,3.879,67.07,3.88
,,,,,,67.043,3.8792,67.04,3.88
,,,,,,67.027,3.8794,67.03,3.88
,,,,,,67.002,3.8792,67,3.88
,,,,,,66.983,3.8794,66.98,3.88
,,,,,,66.955,3.879,66.96,3.88
,,,,,,66.941,3.8789,66.94,3.88
,,,,,,66.911,3.8792,66.91,3.88
,,,,,,66.884,3.8794,66.88,3.88
,,,,,,66.871,3.8796,66.87,3.88
,,,,,,66.84,3.88,66.84,3.88
,,,,,,66.823,3.8801,66.82,3.88
,,,,,,66.799,3.88,66.8,3.88
,,,,,,66.768,3.8801,66.77,3.88
,,,,,,66.753,3.8798,66.75,3.88
,,,,,,66.738,3.8796,66.74,3.88
,,,,,,66.698,3.8787,66.7,3.88
,,,,,,66.692,3.8781,66.69,3.88
,,,,,,66.667,3.8784,66.67,3.88
,,,,,,66.637,3.8789,66.64,3.88
,,,,,,66.62,3.8787,66.62,3.88
,,,,,,66.585,3.8789,66.59,3.88
,,,,,,66.576,3.879,66.58,3.88
,,,,,,66.545,3.8794,66.55,3.88
,,,,,,66.519,3.8795,66.52,3.88
,,,,,,66.504,3.8796,66.5,3.88
,,,,,,66.484,3.8792,66.48,3.88
,,,,,,66.458,3.8784,66.46,3.88
,,,,,,66.433,3.8779,66.43,3.88
,,,,,,66.412,3.8779,66.41,3.88
,,,,,,66.392,3.8782,66.39,3.88
,,,,,,66.367,3.8779,66.37,3.88
,,,,,,66.352,3.8773,66.35,3.88
,,,,,,66.331,3.8766,66.33,3.88
,,,,,,66.3,3.876,66.3,3.88
,,,,,,66.275,3.8749,66.28,3.87
,,,,,,66.26,3.8739,66.26,3.87
,,,,,,66.239,3.8736,66.24,3.87
,,,,,,66.209,3.8733,66.21,3.87
,,,,,,66.194,3.8731,66.19,3.87
,,,,,,66.169,3.8733,66.17,3.87
,,,,,,66.148,3.8731,66.15,3.87
,,,,,,66.127,3.8733,66.13,3.87
,,,,,,66.102,3.8731,66.1,3.87
,,,,,,66.078,3.8733,66.08,3.87
,,,,,,66.057,3.8733,66.06,3.87
,,,,,,66.036,3.8734,66.04,3.87
,,,,,,66.021,3.8734,66.02,3.87
,,,,,,65.986,3.8731,65.99,3.87
,,,,,,65.965,3.8734,65.97,3.87
,,,,,,65.956,3.8734,65.96,3.87
,,,,,,65.924,3.8733,65.92,3.87
,,,,,,65.899,3.8733,65.9,3.87
,,,,,,65.874,3.8736,65.87,3.87
,,,,,,65.863,3.8739,65.86,3.87
,,,,,,65.823,3.8746,65.82,3.87
,,,,,,65.817,3.8746,65.82,3.87
,,,,,,65.783,3.8749,65.78,3.87
,,,,,,65.762,3.8751,65.76,3.88
,,,,,,65.741,3.8749,65.74,3.87
,,,,,,65.711,3.8746,65.71,3.87
,,,,,,65.696,3.8744,65.7,3.87
,,,,,,65.671,3.8744,65.67,3.87
,,,,,,65.65,3.8742,65.65,3.87
,,,,,,65.62,3.8746,65.62,3.87
,,,,,,65.61,3.8747,65.61,3.87
,,,,,,65.579,3.8751,65.58,3.88
,,,,,,65.553,3.8753,65.55,3.88
,,,,,,65.538,3.8752,65.54,3.88
,,,,,,65.507,3.8747,65.51,3.87
,,,,,,65.488,3.8742,65.49,3.87
,,,,,,65.467,3.8741,65.47,3.87
,,,,,,65.447,3.8738,65.45,3.87
,,,,,,65.422,3.8738,65.42,3.87
,,,,,,65.395,3.8739,65.4,3.87
,,,,,,65.376,3.8739,65.38,3.87
,,,,,,65.346,3.8742,65.35,3.87
,,,,,,65.325,3.8744,65.33,3.87
,,,,,,65.304,3.8746,65.3,3.87
,,,,,,65.274,3.8746,65.27,3.87
,,,,,,65.249,3.8742,65.25,3.87
,,,,,,65.234,3.8741,65.23,3.87
,,,,,,65.213,3.8742,65.21,3.87
,,,,,,65.193,3.8742,65.19,3.87
,,,,,,65.163,3.8742,65.16,3.87
,,,,,,65.142,3.8744,65.14,3.87
,,,,,,65.112,3.8747,65.11,3.87
,,,,,,65.101,3.8747,65.1,3.87
,,,,,,65.066,3.8749,65.07,3.87
,,,,,,65.051,3.8749,65.05,3.87
,,,,,,65.03,3.8747,65.03,3.87
,,,,,,65.009,3.8747,65.01,3.87
,,,,,,64.99,3.8747,64.99,3.87
,,,,,,64.96,3.8749,64.96,3.87
,,,,,,64.939,3.8747,64.94,3.87
,,,,,,64.918,3.8751,64.92,3.88
,,,,,,64.888,3.8752,64.89,3.88
,,,,,,64.874,3.8752,64.87,3.88
,,,,,,64.847,3.8752,64.85,3.88
,,,,,,64.836,3.8751,64.84,3.88
,,,,,,64.796,3.8751,64.8,3.88
,,,,,,64.787,3.8749,64.79,3.87
,,,,,,64.756,3.8751,64.76,3.88
,,,,,,64.735,3.8752,64.74,3.88
,,,,,,64.715,3.8753,64.72,3.88
,,,,,,64.695,3.8752,64.7,3.88
,,,,,,64.665,3.8753,64.67,3.88
,,,,,,64.654,3.8751,64.65,3.88
,,,,,,64.614,3.8753,64.61,3.88
,,,,,,64.604,3.8749,64.6,3.87
,,,,,,64.583,3.8755,64.58,3.88
,,,,,,64.558,3.8757,64.56,3.88
,,,,,,64.532,3.8758,64.53,3.88
,,,,,,64.511,3.8758,64.51,3.88
,,,,,,64.492,3.876,64.49,3.88
,,,,,,64.461,3.8763,64.46,3.88
,,,,,,64.441,3.8763,64.44,3.88
,,,,,,64.431,3.8762,64.43,3.88
,,,,,,64.39,3.8765,64.39,3.88
,,,,,,64.38,3.8762,64.38,3.88
,,,,,,64.349,3.8763,64.35,3.88
,,,,,,64.329,3.8762,64.33,3.88
,,,,,,64.309,3.8763,64.31,3.88
,,,,,,64.279,3.8765,64.28,3.88
,,,,,,64.268,3.8763,64.27,3.88
,,,,,,64.237,3.8763,64.24,3.88
,,,,,,64.207,3.8765,64.21,3.88
,,,,,,64.197,3.8765,64.2,3.88
,,,,,,64.176,3.8765,64.18,3.88
,,,,,,64.146,3.8766,64.15,3.88
,,,,,,64.125,3.8771,64.13,3.88
,,,,,,64.106,3.8773,64.11,3.88
,,,,,,64.085,3.8776,64.09,3.88
,,,,,,64.045,3.8781,64.05,3.88
,,,,,,64.034,3.8789,64.03,3.88
,,,,,,64.015,3.8801,64.02,3.88
,,,,,,63.984,3.8811,63.98,3.88
,,,,,,63.973,3.8816,63.97,3.88
,,,,,,63.943,3.8816,63.94,3.88
,,,,,,63.922,3.8817,63.92,3.88
,,,,,,63.891,3.8814,63.89,3.88
,,,,,,63.872,3.8811,63.87,3.88
,,,,,,63.851,3.8811,63.85,3.88
,,,,,,63.821,3.8813,63.82,3.88
,,,,,,63.811,3.8813,63.81,3.88
,,,,,,63.781,3.8811,63.78,3.88
,,,,,,63.75,3.8813,63.75,3.88
,,,,,,63.739,3.8811,63.74,3.88
,,,,,,63.72,3.8814,63.72,3.88
,,,,,,63.689,3.8816,63.69,3.88
,,,,,,63.669,3.8817,63.67,3.88
,,,,,,63.648,3.8824,63.65,3.88
,,,,,,63.629,3.8822,63.63,3.88
,,,,,,63.601,3.8822,63.6,3.88
,,,,,,63.577,3.8814,63.58,3.88
,,,,,,63.557,3.8813,63.56,3.88
,,,,,,63.536,3.8813,63.54,3.88
,,,,,,63.505,3.8813,63.51,3.88
,,,,,,63.496,3.881,63.5,3.88
,,,,,,63.465,3.881,63.47,3.88
,,,,,,63.445,3.8814,63.45,3.88
,,,,,,63.425,3.8816,63.43,3.88
,,,,,,63.414,3.8817,63.41,3.88
,,,,,,63.374,3.8817,63.37,3.88
,,,,,,63.364,3.8819,63.36,3.88
,,,,,,63.334,3.8819,63.33,3.88
,,,,,,63.316,3.8817,63.32,3.88
,,,,,,63.292,3.882,63.29,3.88
,,,,,,63.273,3.882,63.27,3.88
,,,,,,63.252,3.882,63.25,3.88
,,,,,,63.222,3.882,63.22,3.88
,,,,,,63.201,3.8819,63.2,3.88
,,,,,,63.18,3.8819,63.18,3.88
,,,,,,63.161,3.8817,63.16,3.88
,,,,,,63.14,3.8817,63.14,3.88
,,,,,,63.11,3.8819,63.11,3.88
,,,,,,63.093,3.8819,63.09,3.88
,,,,,,63.079,3.8816,63.08,3.88
,,,,,,63.039,3.8816,63.04,3.88
,,,,,,63.019,3.8811,63.02,3.88
,,,,,,63.009,3.8813,63.01,3.88
,,,,,,62.978,3.8811,62.98,3.88
,,,,,,62.958,3.8817,62.96,3.88
,,,,,,62.937,3.8827,62.94,3.88
,,,,,,62.909,3.8848,62.91,3.88
,,,,,,62.886,3.8854,62.89,3.89
,,,,,,62.866,3.8854,62.87,3.89
,,,,,,62.836,3.8859,62.84,3.89
,,,,,,62.815,3.8868,62.82,3.89
,,,,,,62.806,3.8864,62.81,3.89
,,,,,,62.764,3.8859,62.76,3.89
,,,,,,62.757,3.8846,62.76,3.88
,,,,,,62.703,3.884,62.7,3.88
,,,,,,62.714,3.883,62.71,3.88
,,,,,,62.684,3.8829,62.68,3.88
,,,,,,62.663,3.883,62.66,3.88
,,,,,,62.633,3.8834,62.63,3.88
,,,,,,62.615,3.8838,62.62,3.88
,,,,,,62.592,3.8846,62.59,3.88
,,,,,,62.572,3.8846,62.57,3.88
,,,,,,62.541,3.8848,62.54,3.88
,,,,,,62.521,3.8848,62.52,3.88
,,,,,,62.504,3.8848,62.5,3.88
,,,,,,62.48,3.8854,62.48,3.89
,,,,,,62.45,3.8854,62.45,3.89
,,,,,,62.439,3.8854,62.44,3.89
,,,,,,62.409,3.8854,62.41,3.89
,,,,,,62.392,3.8853,62.39,3.89
,,,,,,62.359,3.8853,62.36,3.89
,,,,,,62.338,3.8854,62.34,3.89
,,,,,,62.317,3.8856,62.32,3.89
,,,,,,62.308,3.8856,62.31,3.89
,,,,,,62.27,3.8853,62.27,3.89
,,,,,,62.247,3.8843,62.25,3.88
,,,,,,62.226,3.8837,62.23,3.88
,,,,,,62.207,3.8837,62.21,3.88
,,,,,,62.186,3.8837,62.19,3.88
,,,,,,62.158,3.8838,62.16,3.88
,,,,,,62.135,3.8837,62.14,3.88
,,,,,,62.115,3.8838,62.12,3.88
,,,,,,62.095,3.8841,62.1,3.88
,,,,,,62.067,3.8848,62.07,3.88
,,,,,,62.043,3.8856,62.04,3.89
,,,,,,62.023,3.8862,62.02,3.89
,,,,,,61.992,3.8868,61.99,3.89
,,,,,,61.985,3.8868,61.99,3.89
,,,,,,61.962,3.8872,61.96,3.89
,,,,,,61.931,3.8878,61.93,3.89
,,,,,,61.912,3.8882,61.91,3.89
,,,,,,61.894,3.8881,61.89,3.89
,,,,,,61.861,3.8892,61.86,3.89
,,,,,,61.84,3.8897,61.84,3.89
,,,,,,61.83,3.8907,61.83,3.89
,,,,,,61.792,3.8908,61.79,3.89
,,,,,,61.769,3.8916,61.77,3.89
,,,,,,61.76,3.8916,61.76,3.89
,,,,,,61.718,3.8927,61.72,3.89
,,,,,,61.711,3.8939,61.71,3.89
,,,,,,61.678,3.8946,61.68,3.89
,,,,,,61.667,3.8956,61.67,3.9
,,,,,,61.639,3.8963,61.64,3.9
,,,,,,61.606,3.8967,61.61,3.9
,,,,,,61.597,3.897,61.6,3.9
,,,,,,61.548,3.8969,61.55,3.9
,,,,,,61.576,3.8962,61.58,3.9
,,,,,,61.526,3.8951,61.53,3.9
,,,,,,61.505,3.8943,61.51,3.89
,,,,,,61.478,3.8946,61.48,3.89
,,,,,,61.465,3.8948,61.47,3.89
,,,,,,61.435,3.8945,61.44,3.89
,,,,,,61.415,3.8943,61.42,3.89
,,,,,,61.393,3.894,61.39,3.89
,,,,,,61.374,3.8946,61.37,3.89
,,,,,,61.345,3.8951,61.35,3.9
,,,,,,61.323,3.8946,61.32,3.89
,,,,,,61.302,3.8945,61.3,3.89
,,,,,,61.274,3.8942,61.27,3.89
,,,,,,61.252,3.8936,61.25,3.89
,,,,,,61.231,3.8926,61.23,3.89
,,,,,,61.213,3.8924,61.21,3.89
,,,,,,61.19,3.8922,61.19,3.89
,,,,,,61.171,3.8918,61.17,3.89
,,,,,,61.142,3.8908,61.14,3.89
,,,,,,61.119,3.89,61.12,3.89
,,,,,,61.099,3.8892,61.1,3.89
,,,,,,61.071,3.8889,61.07,3.89
,,,,,,61.049,3.8886,61.05,3.89
,,,,,,61.028,3.8891,61.03,3.89
,,,,,,61.01,3.8891,61.01,3.89
,,,,,,60.977,3.8896,60.98,3.89
,,,,,,60.958,3.8897,60.96,3.89
,,,,,,60.938,3.8899,60.94,3.89
,,,,,,60.916,3.8905,60.92,3.89
,,,,,,60.898,3.891,60.9,3.89
,,,,,,60.866,3.8916,60.87,3.89
,,,,,,60.846,3.8921,60.85,3.89
,,,,,,60.826,3.8926,60.83,3.89
,,,,,,60.794,3.8922,60.79,3.89
,,,,,,60.776,3.8922,60.78,3.89
,,,,,,60.754,3.8927,60.75,3.89
,,,,,,60.733,3.8929,60.73,3.89
,,,,,,60.704,3.8926,60.7,3.89
,,,,,,60.682,3.8922,60.68,3.89
,,,,,,60.664,3.8922,60.66,3.89
,,,,,,60.642,3.8921,60.64,3.89
,,,,,,60.612,3.8916,60.61,3.89
,,,,,,60.594,3.8916,60.59,3.89
,,,,,,60.572,3.8921,60.57,3.89
,,,,,,60.552,3.8934,60.55,3.89
,,,,,,60.53,3.8939,60.53,3.89
,,,,,,60.5,3.8946,60.5,3.89
,,,,,,60.482,3.8956,60.48,3.9
,,,,,,60.46,3.8966,60.46,3.9
,,,,,,60.431,3.897,60.43,3.9
,,,,,,60.42,3.8974,60.42,3.9
,,,,,,60.391,3.8973,60.39,3.9
,,,,,,60.368,3.8974,60.37,3.9
,,,,,,60.338,3.8974,60.34,3.9
,,,,,,60.319,3.8975,60.32,3.9
,,,,,,60.308,3.8974,60.31,3.9
,,,,,,60.267,3.8975,60.27,3.9
,,,,,,60.256,3.8982,60.26,3.9
,,,,,,60.237,3.8985,60.24,3.9
,,,,,,60.216,3.8996,60.22,3.9
,,,,,,60.187,3.8998,60.19,3.9
,,,,,,60.165,3.9001,60.17,3.9
,,,,,,60.146,3.8994,60.15,3.9
,,,,,,60.125,3.8996,60.13,3.9
,,,,,,60.095,3.9,60.1,3.9
,,,,,,60.075,3.9003,60.08,3.9
,,,,,,60.053,3.901,60.05,3.9
,,,,,,60.035,3.9014,60.04,3.9
,,,,,,60.003,3.9014,60,3.9
,,,,,,59.994,3.9014,59.99,3.9
,,,,,,59.962,3.9014,59.96,3.9
,,,,,,59.942,3.9012,59.94,3.9
,,,,,,59.922,3.901,59.92,3.9
,,,,,,59.902,3.901,59.9,3.9
,,,,,,59.871,3.9007,59.87,3.9
,,,,,,59.851,3.9009,59.85,3.9
,,,,,,59.83,3.901,59.83,3.9
,,,,,,59.811,3.9004,59.81,3.9
,,,,,,59.79,3.9004,59.79,3.9
,,,,,,59.76,3.9003,59.76,3.9
,,,,,,59.739,3.9001,59.74,3.9
,,,,,,59.72,3.9003,59.72,3.9
,,,,,,59.699,3.9004,59.7,3.9
,,,,,,59.68,3.9004,59.68,3.9
,,,,,,59.648,3.9007,59.65,3.9
,,,,,,59.638,3.9009,59.64,3.9
,,,,,,59.608,3.9007,59.61,3.9
,,,,,,59.577,3.9012,59.58,3.9
,,,,,,59.566,3.9014,59.57,3.9
,,,,,,59.537,3.9015,59.54,3.9
,,,,,,59.516,3.9015,59.52,3.9
,,,,,,59.496,3.9015,59.5,3.9
,,,,,,59.476,3.9015,59.48,3.9
,,,,,,59.445,3.9015,59.45,3.9
,,,,,,59.425,3.9015,59.43,3.9
