OpenCTD,,,,,,Commercial CTD,,,
Raw Data,,,,Processed Data,,Raw Data,,Processed Data,
Temp 1,Temp 2,Temp 3,Pressure,Depth (m),Temp C,Depth (m),Temp C,Depth (m),Temp C
4.25,4.38,4.31,14700.7,139.42,3.71,140.305,3.7467,140.31,3.75
4.25,4.38,4.25,14703.4,139.45,3.69,140.294,3.7471,140.29,3.75
4.25,4.38,4.31,14702.9,139.45,3.71,140.305,3.7469,140.31,3.75
4.19,4.38,4.31,14700.2,139.42,3.69,140.293,3.7471,140.29,3.75
4.25,4.38,4.31,14702.3,139.44,3.71,140.294,3.7471,140.29,3.75
4.25,4.38,4.31,14703.4,139.45,3.71,140.294,3.7471,140.29,3.75
4.19,4.38,4.31,14703.9,139.46,3.69,140.284,3.747,140.28,3.75
4.19,4.38,4.31,14703.4,139.45,3.69,140.284,3.7471,140.28,3.75
4.25,4.38,4.31,14702.3,139.44,3.71,140.294,3.747,140.29,3.75
4.19,4.38,4.31,14698.5,139.4,3.69,140.275,3.7471,140.28,3.75
4.25,4.38,4.31,14706.1,139.48,3.71,140.284,3.747,140.28,3.75
4.25,4.38,4.31,14703.9,139.46,3.71,140.275,3.7467,140.28,3.75
4.25,4.38,4.31,14699.6,139.41,3.71,140.284,3.7471,140.28,3.75
4.25,4.38,4.31,14703.9,139.46,3.71,140.275,3.7468,140.28,3.75
4.25,4.38,4.31,14702.8,139.45,3.71,140.275,3.7471,140.28,3.75
4.25,4.38,4.31,14704.4,139.46,3.71,140.275,3.747,140.28,3.75
4.25,4.38,4.31,14706.1,139.48,3.71,140.275,3.7469,140.28,3.75
4.19,4.38,4.31,14702.3,139.44,3.69,140.263,3.747,140.26,3.75
4.25,4.38,4.31,14703.3,139.45,3.71,140.275,3.7471,140.28,3.75
4.25,4.38,4.31,14705.5,139.47,3.71,140.263,3.7471,140.26,3.75
4.19,4.38,4.31,14702.8,139.45,3.69,140.263,3.7471,140.26,3.75
4.25,4.38,4.31,14700.6,139.42,3.71,140.262,3.7471,140.26,3.75
4.25,4.38,4.31,14704.4,139.46,3.71,140.263,3.7473,140.26,3.75
4.25,4.38,4.31,14705,139.47,3.71,140.263,3.7471,140.26,3.75
4.25,4.38,4.31,14702.3,139.44,3.71,140.263,3.7473,140.26,3.75
4.25,4.31,4.31,14704.4,139.46,3.69,140.263,3.7471,140.26,3.75
4.19,4.38,4.31,14704.4,139.46,3.69,140.263,3.7471,140.26,3.75
4.19,4.38,4.31,14706.2,139.48,3.69,140.264,3.7471,140.26,3.75
4.19,4.38,4.31,14704.5,139.46,3.69,140.254,3.7471,140.25,3.75
4.19,4.38,4.31,14705.1,139.47,3.69,140.264,3.747,140.26,3.75
4.25,4.38,4.31,14707.7,139.5,3.71,140.264,3.7471,140.26,3.75
4.19,4.38,4.31,14704.4,139.46,3.69,140.264,3.747,140.26,3.75
4.19,4.38,4.31,14704.4,139.46,3.69,140.275,3.7471,140.28,3.75
4.25,4.38,4.31,14704.4,139.46,3.71,140.264,3.7469,140.26,3.75
4.19,4.38,4.31,14706.6,139.48,3.69,140.264,3.747,140.26,3.75
4.19,4.38,4.25,14705.5,139.47,3.67,140.275,3.7469,140.28,3.75
4.19,4.38,4.31,14703.8,139.46,3.69,140.264,3.7468,140.26,3.75
4.19,4.38,4.31,14706.6,139.48,3.69,140.275,3.7467,140.28,3.75
4.25,4.38,4.31,14707.2,139.49,3.71,140.272,3.7466,140.27,3.75
4.19,4.38,4.31,14704.4,139.46,3.69,140.275,3.7466,140.28,3.75
4.19,4.38,4.31,14707.7,139.5,3.69,140.275,3.7467,140.28,3.75
4.19,4.38,4.25,14705.5,139.47,3.67,140.275,3.7468,140.28,3.75
4.19,4.38,4.25,14703.8,139.46,3.67,140.284,3.7469,140.28,3.75
4.19,4.38,4.25,14704.9,139.47,3.67,140.275,3.747,140.28,3.75
4.19,4.38,4.25,14707.7,139.5,3.67,140.284,3.7469,140.28,3.75
4.19,4.38,4.25,14707.1,139.49,3.67,140.284,3.747,140.28,3.75
4.19,4.38,4.25,14703.8,139.46,3.67,140.284,3.7472,140.28,3.75
4.19,4.38,4.25,14706,139.48,3.67,140.284,3.7472,140.28,3.75
4.25,4.38,4.25,14711.5,139.53,3.69,140.284,3.7475,140.28,3.75
4.19,4.38,4.25,14703.3,139.45,3.67,140.294,3.7474,140.29,3.75
4.19,4.38,4.25,14708.7,139.51,3.67,140.284,3.7473,140.28,3.75
4.19,4.38,4.25,14708.2,139.5,3.67,140.294,3.7472,140.29,3.75
4.19,4.38,4.25,14706,139.48,3.67,140.294,3.7474,140.29,3.75
4.19,4.38,4.25,14706.5,139.48,3.67,140.294,3.7473,140.29,3.75
4.19,4.38,4.25,14709.7,139.52,3.67,140.294,3.7474,140.29,3.75
4.25,4.38,4.25,14708.7,139.51,3.69,140.294,3.7473,140.29,3.75
4.19,4.38,4.25,14705.4,139.47,3.67,140.293,3.7472,140.29,3.75
4.19,4.38,4.25,14705.4,139.47,3.67,140.294,3.7471,140.29,3.75
4.19,4.38,4.25,14710.8,139.53,3.67,140.305,3.7472,140.31,3.75
4.19,4.38,4.25,14708.2,139.5,3.67,140.294,3.7471,140.29,3.75
4.19,4.38,4.25,14705.9,139.48,3.67,140.305,3.7473,140.31,3.75
4.19,4.38,4.25,14708.7,139.51,3.67,140.294,3.7474,140.29,3.75
4.19,4.38,4.25,14708.7,139.51,3.67,140.305,3.7476,140.31,3.75
4.19,4.38,4.25,14710.3,139.52,3.67,140.294,3.7477,140.29,3.75
4.19,4.38,4.25,14705.4,139.47,3.67,140.305,3.7479,140.31,3.75
4.19,4.38,4.25,14707,139.49,3.67,140.305,3.7482,140.31,3.75
4.19,4.38,4.25,14708.1,139.5,3.67,140.294,3.7483,140.29,3.75
4.19,4.38,4.25,14708.1,139.5,3.67,140.294,3.7487,140.29,3.75
4.19,4.38,4.25,14709.2,139.51,3.67,140.305,3.7485,140.31,3.75
4.19,4.38,4.25,14709.2,139.51,3.67,140.294,3.7486,140.29,3.75
4.19,4.38,4.25,14707,139.49,3.67,140.305,3.7488,140.31,3.75
4.19,4.38,4.25,14706.9,139.49,3.67,140.294,3.7487,140.29,3.75
4.19,4.38,4.25,14710.2,139.52,3.67,140.294,3.749,140.29,3.75
4.19,4.38,4.25,14709.2,139.51,3.67,140.305,3.7488,140.31,3.75
4.19,4.38,4.25,14708.7,139.51,3.67,140.294,3.749,140.29,3.75
4.19,4.38,4.25,14712.4,139.54,3.67,140.293,3.749,140.29,3.75
4.19,4.38,4.25,14709.2,139.51,3.67,140.294,3.7494,140.29,3.75
4.19,4.38,4.25,14707.5,139.49,3.67,140.294,3.7491,140.29,3.75
4.19,4.38,4.25,14709.6,139.51,3.67,140.294,3.7491,140.29,3.75
4.19,4.38,4.25,14709.2,139.51,3.67,140.294,3.749,140.29,3.75
4.19,4.38,4.25,14709.6,139.51,3.67,140.294,3.7491,140.29,3.75
4.19,4.38,4.25,14712.9,139.55,3.67,140.294,3.7489,140.29,3.75
4.19,4.31,4.25,14708.5,139.5,3.65,140.294,3.7486,140.29,3.75
4.19,4.38,4.25,14708,139.5,3.67,140.285,3.7486,140.29,3.75
4.19,4.38,4.25,14713,139.55,3.67,140.294,3.7485,140.29,3.75
4.19,4.38,4.25,14711.3,139.53,3.67,140.294,3.7483,140.29,3.75
4.19,4.38,4.25,14709.6,139.51,3.67,140.285,3.7484,140.29,3.75
4.19,4.38,4.25,14710.7,139.53,3.67,140.294,3.7485,140.29,3.75
4.19,4.38,4.25,14708.6,139.5,3.67,140.294,3.7486,140.29,3.75
4.19,4.31,4.25,14710.7,139.53,3.65,140.285,3.7486,140.29,3.75
4.19,4.38,4.25,14711.8,139.54,3.67,140.294,3.7485,140.29,3.75
4.19,4.38,4.19,14711.8,139.54,3.65,140.294,3.7487,140.29,3.75
4.19,4.38,4.25,14711.3,139.53,3.67,140.294,3.7488,140.29,3.75
4.19,4.38,4.25,14709.1,139.51,3.67,140.293,3.7489,140.29,3.75
4.19,4.38,4.25,14710.6,139.52,3.67,140.285,3.7488,140.29,3.75
4.19,4.38,4.25,14712.9,139.55,3.67,140.294,3.7489,140.29,3.75
4.19,4.38,4.25,14712.9,139.55,3.67,140.294,3.7488,140.29,3.75
4.19,4.38,4.25,14710.7,139.53,3.67,140.294,3.749,140.29,3.75
4.19,4.38,4.25,14710.7,139.53,3.67,140.294,3.749,140.29,3.75
4.19,4.38,4.25,14713.5,139.55,3.67,140.294,3.749,140.29,3.75
4.19,4.38,4.25,14711.8,139.54,3.67,140.294,3.749,140.29,3.75
4.19,4.31,4.25,14711.8,139.54,3.65,140.294,3.7491,140.29,3.75
4.19,4.38,4.25,14710.7,139.53,3.67,140.294,3.749,140.29,3.75
4.19,4.31,4.19,14712.3,139.54,3.63,140.294,3.7493,140.29,3.75
4.19,4.31,4.25,14711.3,139.53,3.65,140.294,3.7491,140.29,3.75
4.19,4.38,4.25,14711.8,139.54,3.67,140.294,3.749,140.29,3.75
4.19,4.31,4.25,14710.7,139.53,3.65,140.294,3.7491,140.29,3.75
4.19,4.38,4.25,14712.4,139.54,3.67,140.306,3.749,140.31,3.75
4.19,4.31,4.25,14715.6,139.58,3.65,140.294,3.749,140.29,3.75
4.19,4.38,4.25,14712.9,139.55,3.67,140.294,3.749,140.29,3.75
4.19,4.38,4.25,14710.1,139.52,3.67,140.294,3.749,140.29,3.75
4.19,4.31,4.25,14712.8,139.55,3.65,140.294,3.7493,140.29,3.75
4.19,4.38,4.25,14714,139.56,3.67,140.293,3.7489,140.29,3.75
4.19,4.38,4.25,14712.9,139.55,3.67,140.294,3.749,140.29,3.75
4.19,4.38,4.25,14715.5,139.57,3.67,140.294,3.7489,140.29,3.75
4.19,4.38,4.25,14712.3,139.54,3.67,140.294,3.7491,140.29,3.75
4.19,4.38,4.25,14713.4,139.55,3.67,140.285,3.7491,140.29,3.75
4.19,4.38,4.25,14713.4,139.55,3.67,140.294,3.7489,140.29,3.75
4.19,4.38,4.25,14712.9,139.55,3.67,140.294,3.7491,140.29,3.75
4.19,4.38,4.25,14715,139.57,3.67,140.285,3.7489,140.29,3.75
4.19,4.31,4.19,14715,139.57,3.63,140.285,3.749,140.29,3.75
4.25,4.38,4.25,14711.8,139.54,3.69,140.285,3.749,140.29,3.75
4.19,4.38,4.25,14714,139.56,3.67,140.285,3.749,140.29,3.75
4.19,4.38,4.25,14714.5,139.56,3.67,140.285,3.7491,140.29,3.75
4.19,4.38,4.25,14713.4,139.55,3.67,140.285,3.7492,140.29,3.75
4.19,4.31,4.25,14714,139.56,3.65,140.285,3.7493,140.29,3.75
4.19,4.38,4.25,14713.4,139.55,3.67,140.275,3.7492,140.28,3.75
4.19,4.38,4.25,14712.4,139.54,3.67,140.285,3.7493,140.29,3.75
4.19,4.38,4.25,14715,139.57,3.67,140.264,3.7496,140.26,3.75
4.19,4.38,4.25,14716.1,139.58,3.67,140.275,3.7497,140.28,3.75
4.19,4.38,4.25,14713.4,139.55,3.67,140.272,3.7501,140.27,3.75
4.19,4.38,4.25,14713.4,139.55,3.67,140.275,3.7502,140.28,3.75
4.19,4.38,4.25,14715.5,139.57,3.67,140.264,3.7504,140.26,3.75
4.19,4.38,4.25,14713.4,139.55,3.67,140.264,3.7504,140.26,3.75
4.19,4.38,4.25,14712.8,139.55,3.67,140.264,3.7505,140.26,3.75
4.19,4.38,4.25,14715,139.57,3.67,140.264,3.7504,140.26,3.75
4.19,4.38,4.25,14712.8,139.55,3.67,140.264,3.7506,140.26,3.75
4.19,4.38,4.25,14713.8,139.56,3.67,140.254,3.7504,140.25,3.75
4.19,4.38,4.25,14714.4,139.56,3.67,140.254,3.7506,140.25,3.75
4.19,4.38,4.25,14712.8,139.55,3.67,140.264,3.7505,140.26,3.75
4.19,4.38,4.19,14713.9,139.56,3.65,140.254,3.7507,140.25,3.75
4.19,4.38,4.25,14715.5,139.57,3.67,140.254,3.7505,140.25,3.75
4.19,4.38,4.25,14716,139.58,3.67,140.254,3.7507,140.25,3.75
4.19,4.38,4.19,14716.6,139.59,3.65,140.264,3.7506,140.26,3.75
4.19,4.38,4.25,14715,139.57,3.67,140.254,3.7507,140.25,3.75
4.19,4.38,4.25,14712.3,139.54,3.67,140.254,3.7507,140.25,3.75
4.19,4.38,4.19,14717,139.59,3.65,140.254,3.7506,140.25,3.75
4.19,4.38,4.25,14719.3,139.61,3.67,140.262,3.7509,140.26,3.75
4.19,4.38,4.25,14717.7,139.6,3.67,140.254,3.7508,140.25,3.75
4.19,4.31,4.25,14715.5,139.57,3.65,140.264,3.751,140.26,3.75
4.19,4.38,4.25,14713.8,139.56,3.67,140.264,3.7506,140.26,3.75
4.19,4.31,4.25,14716.5,139.59,3.65,140.264,3.7509,140.26,3.75
4.19,4.38,4.25,14718.2,139.6,3.67,140.264,3.751,140.26,3.75
4.19,4.38,4.25,14715.5,139.57,3.67,140.275,3.751,140.28,3.75
4.19,4.38,4.25,14713.9,139.56,3.67,140.264,3.7509,140.26,3.75
4.19,4.38,4.25,14715,139.57,3.67,140.275,3.7513,140.28,3.75
4.19,4.38,4.25,14718.2,139.6,3.67,140.285,3.7512,140.29,3.75
4.19,4.38,4.25,14717.1,139.59,3.67,140.275,3.751,140.28,3.75
4.19,4.31,4.25,14718.3,139.6,3.65,140.285,3.751,140.29,3.75
4.19,4.38,4.25,14716,139.58,3.67,140.285,3.751,140.29,3.75
4.19,4.31,4.25,14715.5,139.57,3.65,140.295,3.7506,140.3,3.75
4.19,4.38,4.25,14717.7,139.6,3.67,140.295,3.7505,140.3,3.75
4.19,4.38,4.25,14719.4,139.61,3.67,140.295,3.7504,140.3,3.75
4.19,4.38,4.25,14716.6,139.59,3.67,140.295,3.7506,140.3,3.75
4.19,4.38,4.19,14712.8,139.55,3.65,140.306,3.7505,140.31,3.75
4.19,4.38,4.25,14717.6,139.6,3.67,140.303,3.7502,140.3,3.75
4.19,4.38,4.25,14718.7,139.61,3.67,140.316,3.7503,140.32,3.75
4.19,4.38,4.25,14719.3,139.61,3.67,140.306,3.7505,140.31,3.75
4.19,4.38,4.25,14714.9,139.57,3.67,140.316,3.7501,140.32,3.75
4.19,4.38,4.25,14715.5,139.57,3.67,140.316,3.7496,140.32,3.75
4.19,4.38,4.19,14717.6,139.6,3.65,140.327,3.7492,140.33,3.75
4.19,4.38,4.19,14714.9,139.57,3.65,140.327,3.7485,140.33,3.75
4.19,4.38,4.19,14718.1,139.6,3.65,140.316,3.7482,140.32,3.75
4.19,4.38,4.25,14716,139.58,3.67,140.327,3.7482,140.33,3.75
4.19,4.38,4.19,14714.9,139.57,3.65,140.327,3.748,140.33,3.75
4.19,4.38,4.19,14717.6,139.6,3.65,140.337,3.7479,140.34,3.75
4.19,4.38,4.25,14717.6,139.6,3.67,140.327,3.748,140.33,3.75
4.19,4.38,4.25,14718.2,139.6,3.67,140.327,3.7479,140.33,3.75
4.19,4.38,4.25,14715.5,139.57,3.67,140.337,3.7482,140.34,3.75
4.19,4.38,4.19,14714.5,139.56,3.65,140.327,3.7478,140.33,3.75
4.19,4.38,4.25,14716,139.58,3.67,140.327,3.748,140.33,3.75
4.19,4.38,4.25,14719.2,139.61,3.67,140.337,3.748,140.34,3.75
4.19,4.38,4.25,14716,139.58,3.67,140.327,3.7481,140.33,3.75
4.19,4.38,4.25,14715.4,139.57,3.67,140.327,3.7479,140.33,3.75
4.19,4.38,4.25,14718.6,139.61,3.67,140.303,3.7481,140.3,3.75
4.19,4.38,4.25,14716.4,139.58,3.67,140.337,3.7483,140.34,3.75
4.19,4.38,4.25,14716,139.58,3.67,140.327,3.7484,140.33,3.75
4.19,4.38,4.25,14718.1,139.6,3.67,140.316,3.7482,140.32,3.75
4.19,4.38,4.25,14717.6,139.6,3.67,140.316,3.7485,140.32,3.75
4.19,4.38,4.25,14716,139.58,3.67,140.316,3.7484,140.32,3.75
4.19,4.31,4.19,14717.5,139.6,3.63,140.316,3.7483,140.32,3.75
4.19,4.38,4.25,14717.1,139.59,3.67,140.306,3.7484,140.31,3.75
4.19,4.38,4.25,14716,139.58,3.67,140.306,3.7483,140.31,3.75
4.19,4.38,4.19,14717.5,139.6,3.65,140.306,3.7479,140.31,3.75
4.19,4.38,4.19,14718,139.6,3.65,140.295,3.7479,140.3,3.75
4.19,4.38,4.19,14717.5,139.6,3.65,140.295,3.748,140.3,3.75
4.19,4.31,4.19,14715.9,139.58,3.63,140.295,3.7481,140.3,3.75
4.19,4.38,4.25,14715.9,139.58,3.67,140.295,3.7479,140.3,3.75
4.19,4.38,4.25,14718.6,139.61,3.67,140.285,3.7479,140.29,3.75
4.19,4.38,4.25,14718.1,139.6,3.67,140.285,3.748,140.29,3.75
4.19,4.38,4.19,14717.5,139.6,3.65,140.285,3.7482,140.29,3.75
4.19,4.31,4.19,14718.6,139.61,3.63,140.275,3.7481,140.28,3.75
4.19,4.31,4.25,14714.3,139.56,3.65,140.285,3.7482,140.29,3.75
4.19,4.38,4.19,14716.5,139.59,3.65,140.272,3.7479,140.27,3.75
4.19,4.38,4.19,14720.8,139.63,3.65,140.275,3.7482,140.28,3.75
4.19,4.38,4.25,14718.6,139.61,3.67,140.264,3.7481,140.26,3.75
4.19,4.38,4.19,14717.5,139.6,3.65,140.264,3.7482,140.26,3.75
4.19,4.38,4.19,14718,139.6,3.65,140.264,3.7482,140.26,3.75
4.19,4.38,4.25,14717,139.59,3.67,140.275,3.7481,140.28,3.75
4.19,4.38,4.25,14718.6,139.61,3.67,140.254,3.7479,140.25,3.75
4.19,4.38,4.25,14716.4,139.58,3.67,140.264,3.7478,140.26,3.75
4.19,4.38,4.25,14716.4,139.58,3.67,140.264,3.7479,140.26,3.75
4.19,4.31,4.19,14716.4,139.58,3.63,140.254,3.7478,140.25,3.75
4.19,4.38,4.25,14719.2,139.61,3.67,140.254,3.748,140.25,3.75
4.19,4.38,4.25,14714.9,139.57,3.67,140.254,3.748,140.25,3.75
4.19,4.38,4.25,14719.3,139.61,3.67,140.264,3.7482,140.26,3.75
4.19,4.31,4.25,14718.1,139.6,3.65,140.254,3.7485,140.25,3.75
4.19,4.38,4.25,14716,139.58,3.67,140.254,3.7489,140.25,3.75
4.19,4.38,4.25,14718.1,139.6,3.67,140.254,3.7488,140.25,3.75
4.19,4.31,4.25,14720.3,139.62,3.65,140.254,3.7493,140.25,3.75
4.19,4.38,4.25,14718.1,139.6,3.67,140.252,3.7492,140.25,3.75
4.19,4.38,4.25,14717,139.59,3.67,140.264,3.749,140.26,3.75
4.19,4.38,4.19,14720.8,139.63,3.65,140.264,3.7492,140.26,3.75
4.19,4.31,4.25,14716,139.58,3.65,140.254,3.7488,140.25,3.75
4.19,4.31,4.25,14717.5,139.6,3.65,140.264,3.7487,140.26,3.75
4.19,4.38,4.19,14721.8,139.64,3.65,140.264,3.7485,140.26,3.75
4.19,4.38,4.25,14717.5,139.6,3.67,140.254,3.7483,140.25,3.75
4.13,4.31,4.19,14716.4,139.58,3.61,140.275,3.7484,140.28,3.75
4.19,4.38,4.25,14719.1,139.61,3.67,140.264,3.7482,140.26,3.75
4.19,4.31,4.19,14719.1,139.61,3.63,140.264,3.7481,140.26,3.75
4.13,4.31,4.25,14719.1,139.61,3.63,140.275,3.7482,140.28,3.75
4.19,4.31,4.19,14717,139.59,3.63,140.264,3.748,140.26,3.75
4.19,4.31,4.25,14718,139.6,3.65,140.275,3.7481,140.28,3.75
4.19,4.38,4.19,14717,139.59,3.65,140.285,3.748,140.29,3.75
4.13,4.31,4.19,14721.3,139.63,3.61,140.275,3.7478,140.28,3.75
4.19,4.31,4.19,14720.2,139.62,3.63,140.285,3.748,140.29,3.75
4.19,4.38,4.19,14714.2,139.56,3.65,140.275,3.7479,140.28,3.75
4.19,4.38,4.19,14717.5,139.6,3.65,140.285,3.7477,140.29,3.75
4.19,4.31,4.19,14721.3,139.63,3.63,140.294,3.7479,140.29,3.75
4.13,4.31,4.19,14718.5,139.61,3.61,140.285,3.7479,140.29,3.75
4.13,4.31,4.19,14717.4,139.59,3.61,140.295,3.7477,140.3,3.75
4.13,4.31,4.19,14717.9,139.6,3.61,140.285,3.7479,140.29,3.75
4.19,4.31,4.19,14717.9,139.6,3.63,140.295,3.7479,140.3,3.75
4.13,4.31,4.19,14719,139.61,3.61,140.306,3.7479,140.31,3.75
4.19,4.31,4.25,14719,139.61,3.65,140.295,3.7477,140.3,3.75
4.19,4.38,4.19,14716.4,139.58,3.65,140.306,3.7479,140.31,3.75
4.19,4.38,4.19,14716.9,139.59,3.65,140.295,3.7479,140.3,3.75
4.19,4.31,4.25,14719.5,139.62,3.65,140.306,3.7477,140.31,3.75
4.13,4.31,4.19,14720.6,139.63,3.61,140.295,3.7478,140.3,3.75
4.19,4.31,4.19,14716.4,139.58,3.63,140.306,3.7477,140.31,3.75
4.19,4.38,4.19,14714.7,139.57,3.65,140.306,3.7479,140.31,3.75
4.13,4.31,4.19,14721.2,139.63,3.61,140.306,3.748,140.31,3.75
4.19,4.31,4.19,14721.2,139.63,3.63,140.316,3.748,140.32,3.75
4.19,4.38,4.19,14717.9,139.6,3.65,140.306,3.7481,140.31,3.75
4.19,4.31,4.19,14714.6,139.57,3.63,140.306,3.7483,140.31,3.75
4.13,4.31,4.19,14718.3,139.6,3.61,140.306,3.7486,140.31,3.75
4.19,4.31,4.19,14720.6,139.63,3.63,140.306,3.7488,140.31,3.75
4.19,4.38,4.19,14721.2,139.63,3.65,140.315,3.749,140.32,3.75
4.13,4.38,4.19,14716.3,139.58,3.63,140.306,3.749,140.31,3.75
4.13,4.31,4.19,14717.4,139.59,3.61,140.306,3.7495,140.31,3.75
4.13,4.31,4.19,14719.6,139.62,3.61,140.306,3.7495,140.31,3.75
4.19,4.31,4.19,14720.7,139.63,3.63,140.306,3.7498,140.31,3.75
4.13,4.31,4.19,14717.4,139.59,3.61,140.306,3.7499,140.31,3.75
4.19,4.31,4.19,14716.3,139.58,3.63,140.295,3.7496,140.3,3.75
4.19,4.31,4.19,14718.4,139.6,3.63,140.306,3.7498,140.31,3.75
4.13,4.31,4.19,14719.5,139.62,3.61,140.295,3.7499,140.3,3.75
4.13,4.31,4.19,14721.8,139.64,3.61,140.306,3.7498,140.31,3.75
4.13,4.31,4.19,14715.3,139.57,3.61,140.295,3.7502,140.3,3.75
4.13,4.31,4.19,14717.9,139.6,3.61,140.295,3.7503,140.3,3.75
4.13,4.31,4.19,14721.7,139.64,3.61,140.295,3.7504,140.3,3.75
4.19,4.31,4.19,14719.5,139.62,3.63,140.295,3.7505,140.3,3.75
4.13,4.38,4.19,14715.2,139.57,3.63,140.295,3.7507,140.3,3.75
4.19,4.31,4.19,14717.9,139.6,3.63,140.285,3.7506,140.29,3.75
4.13,4.31,4.19,14719,139.61,3.61,140.295,3.7509,140.3,3.75
4.19,4.31,4.19,14719.5,139.62,3.63,140.295,3.7511,140.3,3.75
4.13,4.31,4.19,14717.4,139.59,3.61,140.294,3.751,140.29,3.75
4.13,4.31,4.19,14715.2,139.57,3.61,140.285,3.751,140.29,3.75
4.13,4.31,4.19,14721.2,139.63,3.61,140.285,3.751,140.29,3.75
4.13,4.31,4.19,14720,139.62,3.61,140.285,3.7512,140.29,3.75
4.13,4.31,4.19,14714.6,139.57,3.61,140.285,3.751,140.29,3.75
4.13,4.31,4.19,14721.1,139.63,3.61,140.285,3.7507,140.29,3.75
4.13,4.31,4.19,14719.5,139.62,3.61,140.295,3.7504,140.3,3.75
4.13,4.31,4.19,14715.7,139.58,3.61,140.276,3.7502,140.28,3.75
4.13,4.31,4.19,14722.2,139.64,3.61,140.295,3.7498,140.3,3.75
4.13,4.31,4.19,14719.4,139.61,3.61,140.285,3.7494,140.29,3.75
4.13,4.31,4.19,14715.1,139.57,3.61,140.285,3.7491,140.29,3.75
4.13,4.31,4.19,14717.8,139.6,3.61,140.285,3.749,140.29,3.75
4.13,4.31,4.19,14718.8,139.61,3.61,140.285,3.749,140.29,3.75
4.13,4.31,4.19,14718.3,139.6,3.61,140.285,3.7486,140.29,3.75
4.13,4.31,4.19,14720,139.62,3.61,140.285,3.7486,140.29,3.75
4.13,4.31,4.19,14715.6,139.58,3.61,140.285,3.7486,140.29,3.75
4.13,4.31,4.19,14717.9,139.6,3.61,140.285,3.7487,140.29,3.75
4.13,4.31,4.19,14722.3,139.64,3.61,140.285,3.7486,140.29,3.75
4.13,4.31,4.19,14717.3,139.59,3.61,140.283,3.7488,140.28,3.75
4.13,4.31,4.19,14716.2,139.58,3.61,140.285,3.7486,140.29,3.75
4.13,4.31,4.19,14719.4,139.61,3.61,140.285,3.7485,140.29,3.75
4.13,4.31,4.19,14717.8,139.6,3.61,140.285,3.7482,140.29,3.75
4.13,4.31,4.19,14717.3,139.59,3.61,140.285,3.7483,140.29,3.75
4.13,4.31,4.19,14718.3,139.6,3.61,140.285,3.7482,140.29,3.75
4.13,4.31,4.19,14721.1,139.63,3.61,140.285,3.748,140.29,3.75
4.13,4.31,4.19,14717.3,139.59,3.61,140.285,3.7483,140.29,3.75
4.13,4.31,4.19,14715.7,139.58,3.61,140.285,3.7484,140.29,3.75
4.13,4.31,4.19,14720,139.62,3.61,140.285,3.7485,140.29,3.75
4.13,4.31,4.19,14719,139.61,3.61,140.276,3.7484,140.28,3.75
4.13,4.31,4.19,14718.9,139.61,3.61,140.285,3.7486,140.29,3.75
4.13,4.31,4.19,14717.9,139.6,3.61,140.285,3.7486,140.29,3.75
4.19,4.31,4.19,14715.7,139.58,3.63,140.285,3.7486,140.29,3.75
4.13,4.31,4.19,14716.8,139.59,3.61,140.285,3.7485,140.29,3.75
4.13,4.31,4.19,14720,139.62,3.61,140.276,3.7482,140.28,3.75
4.13,4.31,4.19,14720,139.62,3.61,140.285,3.7482,140.29,3.75
4.13,4.31,4.19,14716.2,139.58,3.61,140.285,3.7482,140.29,3.75
4.13,4.31,4.19,14716.8,139.59,3.61,140.283,3.7482,140.28,3.75
4.13,4.31,4.19,14717.3,139.59,3.61,140.276,3.7483,140.28,3.75
4.13,4.31,4.19,14718.8,139.61,3.61,140.285,3.7481,140.29,3.75
4.13,4.31,4.19,14716.2,139.58,3.61,140.276,3.7482,140.28,3.75
4.13,4.31,4.19,14717.9,139.6,3.61,140.285,3.7482,140.29,3.75
4.13,4.31,4.19,14717.9,139.6,3.61,140.276,3.7483,140.28,3.75
4.13,4.31,4.19,14716.8,139.59,3.61,140.276,3.7484,140.28,3.75
4.13,4.31,4.19,14718.9,139.61,3.61,140.276,3.7483,140.28,3.75
4.13,4.31,4.19,14714,139.56,3.61,140.285,3.7485,140.29,3.75
4.13,4.31,4.19,14718.8,139.61,3.61,140.276,3.7486,140.28,3.75
4.13,4.31,4.19,14715.6,139.58,3.61,140.285,3.7486,140.29,3.75
4.13,4.31,4.19,14715.1,139.57,3.61,140.276,3.7486,140.28,3.75
4.13,4.31,4.19,14721.1,139.63,3.61,140.276,3.7485,140.28,3.75
4.13,4.31,4.19,14716.1,139.58,3.61,140.285,3.7485,140.29,3.75
4.13,4.31,4.19,14717.8,139.6,3.61,140.276,3.7487,140.28,3.75
4.13,4.31,4.19,14717.2,139.59,3.61,140.276,3.7485,140.28,3.75
4.13,4.31,4.19,14715.6,139.58,3.61,140.276,3.7486,140.28,3.75
4.13,4.31,4.19,14719.9,139.62,3.61,140.276,3.7488,140.28,3.75
4.13,4.31,4.19,14719.9,139.62,3.61,140.283,3.7489,140.28,3.75
4.13,4.31,4.19,14715.6,139.58,3.61,140.265,3.749,140.27,3.75
4.13,4.31,4.19,14718.3,139.6,3.61,140.286,3.7488,140.29,3.75
4.13,4.31,4.19,14717.8,139.6,3.61,140.276,3.7489,140.28,3.75
4.13,4.31,4.19,14717.8,139.6,3.61,140.276,3.749,140.28,3.75
